,time,add_or_remove,worker_id
0,0,add,fe82d8a0-1b79-4718-87d8-8d133900d52b
1,0,add,72daadd1-8a86-43db-8687-b557ca2d0a44
2,0,add,d142917d-32a2-4268-9cef-bf0917d48d26
3,0,add,ce3300b3-490f-4bb3-8de8-6e697d726553
4,0,add,a09ac9f9-a81f-4dd3-9506-4f41a5a8c982
5,0,add,2caf649a-ab8d-43aa-beb9-2e0cc4f56ef8
6,0,add,215b4eec-4cd9-4bb3-9116-6277c525553d
7,0,add,3b394dc7-b7b6-495f-ae3c-5a9826e4e584
8,0,add,eb9877fe-8f82-4592-8954-85ac79b0b8b7
9,0,add,0a5946f7-0794-451d-a6dc-d017d7af9eb8
10,0,add,7b4d223a-4ac6-493e-a7c5-9bc28116af92
