,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,1.0,0.0,10.863878789145438,19.111466903223047,0.0,0.0
1,1.0,1.0,0.0,0.0,0.0,0.0
2,1.0,2.0,0.17731501850528367,1.7517869626147218,0.0,0.0
3,1.0,3.0,15.374098132988435,35.67302177367507,0.0,0.0
4,4.0,0.0,15.576236339513992,21.341765338448692,0.0,0.0
5,4.0,1.0,0.0,0.0,0.0,0.0
6,4.0,2.0,,,,
7,4.0,3.0,0.0,0.0,0.0,0.0
8,4.0,4.0,173.08213076988363,255.67087729314784,0.0,0.0
9,4.0,5.0,17.57686997568728,33.55650744801413,0.0,0.0
10,5.0,0.0,0.6123340590571006,6.214120899824471,0.0,0.0
11,5.0,1.0,,,,
12,5.0,2.0,13.53253362708483,31.877533207495024,0.0,0.0
13,5.0,3.0,0.0,0.0,0.0,0.0
