,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,0.0,0.0,0.08986425339424127,0.02631768005681703
1,6.0,1.0,0.0,0.0,0.757466063348143,0.6717067424733899
2,6.0,2.0,0.10497737556564521,0.39638528042913723,2.298642533936513,0.9255149899646159
3,6.0,3.0,0.0,0.0,3.107692307692148,1.3493959440105545
4,6.0,4.0,0.0,0.0,2.725791855203966,0.8687945761319834
5,7.0,0.0,0.0,0.0,0.08771929824621921,0.023634059320789845
6,7.0,1.0,0.0,0.0,0.7824561403505853,0.652243698475835
7,7.0,2.0,0.07719298245618826,0.35113992512957115,2.2754385964910675,0.9065742471526573
8,7.0,3.0,0.0,0.0,3.094736842105119,1.3178728898204248
9,7.0,4.0,0.0026315789473660275,0.07947194142383035,2.7526315789476965,0.850152491138385
10,8.0,0.0,0.0,0.0,0.09055782312980042,0.027095333071573535
11,8.0,1.0,0.0,0.0,0.785850340135772,0.6929902464381832
12,8.0,2.0,0.08272108843540874,0.35451651426584085,2.3771428571427373,0.9910333692490751
13,8.0,3.0,0.0,0.0,3.0955102040814833,1.3426432832034438
14,8.0,4.0,0.006530612244896969,0.12510841653231036,2.6285714285718114,0.7049842018054553
