,time,add_or_remove,worker_id
0,0,add,e67438ae-2264-4807-9e55-1474270452f2
1,0,add,5c8066d0-68ff-4467-9a69-6f3dde854b08
2,0,add,cf68115d-274a-4515-9b7d-d919a848f201
3,0,add,3b46b042-6dc5-4698-930f-119889997a1f
4,0,add,f4a48ec6-a66d-46fb-8e8e-c2e720203a75
5,0,add,0d7041d9-f237-427f-a4da-bf4bff515c96
6,0,add,0f8f7cf7-b4a3-456b-9369-3808e827c21f
7,0,add,dc464b3b-fbeb-4bbf-8533-96b8d93e18a5
8,0,add,65e8a0ad-89ec-4120-9c85-6bbc930faaf4
9,0,add,7c15f120-745e-4d3e-b2a4-6baf6f5dc11d
10,0,add,7d127e6a-c13b-4735-95f0-3c2b63e79d68
