,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,9ee77bdc-4397-4bd9-9a89-9db21309f6a2,0,e8ab9f65-609d-4819-b0c7-ef5f15eadccc,1,0,24
1,a54d9f91-20d0-4916-ba4a-92540920b7c5,0,caf5edc5-5bd9-426a-9e37-c812a0e1828d,1,0,24
2,7217ef47-f3bc-4533-bf97-03193a5432cd,0,2711497a-21f0-44cb-8963-b370f0150ed4,1,0,24
3,bf19cc32-8acf-4114-b922-d288c45ee834,0,3634e629-430f-44ff-9d6a-7365d91d81c8,3,0,6
4,8a6d8311-0ecd-4dd3-8f81-a55109934f75,0,52b3affe-858b-453a-ae04-a1ebcc571f5d,3,0,6
5,d7d6bfa4-7b3d-4206-afcd-f59f53793e73,0,bcd54b78-f4cf-4c52-bc2b-915f030cb383,3,0,6
6,1a7a5472-38a3-499e-9a75-fe9dbe4461be,0,ef314f05-f060-4ff9-ac3f-d3819eebf295,0,0,6
7,1a7a5472-38a3-499e-9a75-fe9dbe4461be,0,2d8cf263-6e1b-4bcf-b8da-9857e8f8fcd0,2,0,6
8,5859d21b-b654-4de3-a55b-9e923efb274a,0,e00ed690-b837-41a7-bbc3-386607650dab,14,0,6
9,5de1ded0-93ef-4bf3-b98e-fd22dbb8def5,0,8596373a-43b3-496f-b660-7e390c2a7ed1,15,0,6
10,ac8f7ae4-547b-4e8e-b4a7-b1820e52c5fa,0,05e31d5b-73d7-481f-9e05-2a7e81b454f6,16,0,6
