,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,59.0,0,6,0,0,0,N/A
1,59.0,0,6,0,1,1,N/A
2,59.0,1,7,1000,0,15,N/A
3,59.0,0,6,0,0,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
4,59.0,0,6,0,1,1,245847ca-66a0-4603-8a1e-a8ad05a15efe
5,59.0,1,7,1000,0,15,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c
6,63.0,2,8,2000,0,16,N/A
7,63.0,2,8,2000,0,16,cf48563f-4e35-4120-b8d6-6e94c656e083
8,67.12551359118486,1,7,1000,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
9,67.12551359118486,1,7,1000,2,1,bc2127c7-a09e-477f-b0d6-135f1662fc97
10,81.81110656430161,2,8,2000,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
11,81.81110656430161,2,8,2000,2,1,245847ca-66a0-4603-8a1e-a8ad05a15efe
12,91.91145949643374,0,6,0,2,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
13,93.35590114889774,0,6,0,3,3,f85d6817-93e7-4952-80c9-4a3218eb9da3
14,98.60477198302553,1,7,1000,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
15,111.37170496108965,1,7,1000,4,3,b26fd271-5b8e-4beb-86e4-65280cd6144d
16,117.67871677929583,0,6,0,4,14,b9ff316d-2f3a-4503-afb6-9654587d6a4c
17,119.0,1,7,1001,0,15,N/A
18,119.0,1,7,1001,0,15,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c
19,120.6596274014681,2,8,2000,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
20,123.0,2,8,2001,0,16,N/A
21,123.0,2,8,2001,0,16,cf48563f-4e35-4120-b8d6-6e94c656e083
22,126.87855219373218,2,8,2000,4,3,00a0453d-807f-480c-8092-eafb5edde207
23,127.0,0,6,1,0,0,N/A
24,127.0,0,6,1,1,1,N/A
25,127.0,0,6,1,0,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
26,127.0,0,6,1,1,1,bc2127c7-a09e-477f-b0d6-135f1662fc97
27,130.87800313048675,1,7,1001,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
28,130.87800313048675,1,7,1001,2,1,245847ca-66a0-4603-8a1e-a8ad05a15efe
29,141.73797744867687,2,8,2001,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
30,141.73797744867687,2,8,2001,2,1,105aa2a6-d2a4-42fc-aead-9b18fd43a222
31,159.34921033704916,0,6,1,2,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
32,159.61240296760022,1,7,1001,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
33,162.22176523274175,0,6,1,3,3,f85d6817-93e7-4952-80c9-4a3218eb9da3
34,169.82567559379166,1,7,1001,4,3,b26fd271-5b8e-4beb-86e4-65280cd6144d
35,173.05370263108196,2,8,2001,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
36,180.0,0,6,2,0,0,N/A
37,180.0,0,6,2,1,1,N/A
38,180.0,0,6,2,0,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
39,180.0,0,6,2,1,1,245847ca-66a0-4603-8a1e-a8ad05a15efe
40,180.07959623845102,2,8,2001,4,3,00a0453d-807f-480c-8092-eafb5edde207
41,186.0,1,7,1002,0,15,N/A
42,186.0,1,7,1002,0,15,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c
43,189.2905239245134,0,6,1,4,14,b9ff316d-2f3a-4503-afb6-9654587d6a4c
44,191.0,2,8,2002,0,16,N/A
45,191.0,2,8,2002,0,16,cf48563f-4e35-4120-b8d6-6e94c656e083
46,198.08366985364032,1,7,1002,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
47,198.08366985364032,1,7,1002,2,1,105aa2a6-d2a4-42fc-aead-9b18fd43a222
48,210.13943399693528,0,6,2,2,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
49,211.2878842949943,2,8,2002,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
50,211.2878842949943,2,8,2002,2,1,bc2127c7-a09e-477f-b0d6-135f1662fc97
51,217.2142493667769,0,6,2,3,3,f85d6817-93e7-4952-80c9-4a3218eb9da3
52,227.6160464079341,1,7,1002,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
53,236.82751292778246,1,7,1002,4,3,b26fd271-5b8e-4beb-86e4-65280cd6144d
54,243.0299426319251,0,6,2,4,14,b9ff316d-2f3a-4503-afb6-9654587d6a4c
55,244.02578809204968,2,8,2002,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
56,245.0,1,7,1003,0,15,N/A
57,245.0,0,6,3,0,0,N/A
58,245.0,0,6,3,1,1,N/A
59,245.0,1,7,1003,0,15,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c
60,245.0,0,6,3,0,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
61,245.0,0,6,3,1,1,105aa2a6-d2a4-42fc-aead-9b18fd43a222
62,247.0,2,8,2003,0,16,N/A
63,247.0,2,8,2003,0,16,cf48563f-4e35-4120-b8d6-6e94c656e083
64,247.03469614547186,2,8,2002,4,3,00a0453d-807f-480c-8092-eafb5edde207
65,256.238699947676,1,7,1003,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
66,256.238699947676,1,7,1003,2,1,bc2127c7-a09e-477f-b0d6-135f1662fc97
67,268.6498176318473,2,8,2003,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
68,268.6498176318473,2,8,2003,2,1,245847ca-66a0-4603-8a1e-a8ad05a15efe
69,278.33623565995714,0,6,3,2,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
70,280.9518970144384,0,6,3,3,3,f85d6817-93e7-4952-80c9-4a3218eb9da3
71,287.05846756940673,1,7,1003,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
72,300.0455609020242,1,7,1003,4,3,b26fd271-5b8e-4beb-86e4-65280cd6144d
73,300.81776224474106,2,8,2003,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
74,301.0,2,8,2004,0,16,N/A
75,301.0,2,8,2004,0,16,cf48563f-4e35-4120-b8d6-6e94c656e083
76,308.91441535831484,0,6,3,4,14,b9ff316d-2f3a-4503-afb6-9654587d6a4c
77,312.0,1,7,1004,0,15,N/A
78,312.0,1,7,1004,0,15,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c
79,312.3442976540455,2,8,2003,4,3,00a0453d-807f-480c-8092-eafb5edde207
80,316.0,0,6,4,0,0,N/A
81,316.0,0,6,4,1,1,N/A
82,316.0,0,6,4,0,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
83,316.0,0,6,4,1,1,bc2127c7-a09e-477f-b0d6-135f1662fc97
84,321.57626985116366,2,8,2004,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
85,321.57626985116366,2,8,2004,2,1,105aa2a6-d2a4-42fc-aead-9b18fd43a222
86,322.0010545354638,1,7,1004,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
87,322.0010545354638,1,7,1004,2,1,245847ca-66a0-4603-8a1e-a8ad05a15efe
88,346.69461456155466,0,6,4,2,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
89,353.1190978584254,2,8,2004,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
90,353.83833179701503,1,7,1004,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
91,358.9606056122109,0,6,4,3,3,f85d6817-93e7-4952-80c9-4a3218eb9da3
92,361.0,2,8,2005,0,16,N/A
93,361.0,2,8,2005,0,16,cf48563f-4e35-4120-b8d6-6e94c656e083
94,365.72638554124103,2,8,2004,4,3,b26fd271-5b8e-4beb-86e4-65280cd6144d
95,370.0,0,6,5,0,0,N/A
96,370.0,0,6,5,1,1,N/A
97,370.0,0,6,5,0,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
98,370.0,0,6,5,1,1,105aa2a6-d2a4-42fc-aead-9b18fd43a222
99,372.7634839980767,1,7,1004,4,3,00a0453d-807f-480c-8092-eafb5edde207
100,374.0,1,7,1005,0,15,N/A
101,374.0,1,7,1005,0,15,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c
102,380.08309918438,2,8,2005,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
103,380.08309918438,2,8,2005,2,1,bc2127c7-a09e-477f-b0d6-135f1662fc97
104,383.36477203251087,0,6,4,4,14,b9ff316d-2f3a-4503-afb6-9654587d6a4c
105,384.42432197661515,1,7,1005,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
106,384.42432197661515,1,7,1005,2,1,105aa2a6-d2a4-42fc-aead-9b18fd43a222
107,402.06838881342406,0,6,5,2,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
108,408.30385236415447,0,6,5,3,3,f85d6817-93e7-4952-80c9-4a3218eb9da3
109,412.2533815751154,2,8,2005,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
110,420.0,2,8,2006,0,16,N/A
111,420.0,2,8,2006,0,16,cf48563f-4e35-4120-b8d6-6e94c656e083
112,422.90407027745357,2,8,2005,4,3,b26fd271-5b8e-4beb-86e4-65280cd6144d
113,428.0,0,6,6,0,0,N/A
114,428.0,0,6,6,1,1,N/A
115,428.0,0,6,6,0,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
116,428.0,0,6,6,1,1,105aa2a6-d2a4-42fc-aead-9b18fd43a222
117,431.9959781267978,1,7,1005,3,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
118,434.0,1,7,1006,0,15,N/A
119,434.0,1,7,1006,0,15,2dd70a44-aa70-4f65-b3e4-da1b498b2e2c
120,434.783424500148,0,6,5,4,14,b9ff316d-2f3a-4503-afb6-9654587d6a4c
121,438.99414021537933,2,8,2006,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
122,438.99414021537933,2,8,2006,2,1,245847ca-66a0-4603-8a1e-a8ad05a15efe
123,439.2418188286781,1,7,1005,4,3,00a0453d-807f-480c-8092-eafb5edde207
124,444.7508706707653,1,7,1006,1,0,c1113b06-e399-4d9f-8224-df4ce0cea78b
125,444.7508706707653,1,7,1006,2,1,bc2127c7-a09e-477f-b0d6-135f1662fc97
126,462.56749680757923,0,6,6,2,2,c1113b06-e399-4d9f-8224-df4ce0cea78b
