,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,b7346278-6254-48ac-aae5-d5a4849faf90,0,eb18c062-3af4-4af5-b9a5-d4f048a486e0,1,0,24
1,1af7e447-d975-4fd2-a64d-bb266d620806,0,e39445d7-253c-4c01-b258-c71de45650f6,1,0,24
2,1832103d-3cfb-41a1-a963-f93154900f04,0,3f1a9be9-d626-4e36-a14f-ee21c480f921,1,0,24
3,3cef3865-62e6-46e3-bb98-5e7b5f76916f,0,0aaa0dcc-53e2-4c86-9f94-a80b15485930,3,0,6
4,1e8df4c3-a1f3-4cb9-90cc-75dede3f793f,0,2384c84e-74ef-41d4-a1ce-d44987541c50,3,0,6
5,66983af3-88a4-40bc-a923-4db370bf10af,0,44fb6605-05e5-4ba0-8a9e-2f12bc0898da,3,0,6
6,7d1f0677-feb2-4df5-94f4-ce86a557688e,0,c5b5ff1b-0635-4e97-ad5b-c937be5e1d72,0,0,6
7,7d1f0677-feb2-4df5-94f4-ce86a557688e,0,2b2bd34a-d76c-4f33-ade1-f4b891708af6,2,0,6
8,43007130-3ecf-4eec-80ec-6865e04d39d1,0,ce14f137-3952-4c3e-b23b-803b7667d3c7,14,0,6
9,4b6ff307-530b-45f6-9464-c61014f9ed1c,0,bb172b65-60f6-46ef-a7f7-30b0214f4047,15,0,6
10,9af162bd-24b4-4156-af12-17a90271244d,0,b1add710-d1ab-44f6-a6f8-9799c9ad34c2,16,0,6
