,client_id,job_id,workflow_id,task_id,drop_time,create_time,arrival_time,slo,deadline
0,1,5041,7,0,1569.655702052685,1546.2000000000012,1553.4000000000012,15,1568.4000000000012
1,1,5052,7,0,1999.195738147027,1969.4000000000017,1976.6000000000017,15,1991.6000000000017
2,0,61,6,0,2390.8798668958343,2358.2000000000003,2365.4,15,2380.4
3,0,63,6,0,2461.607784195191,2433.6,2440.7999999999997,15,2455.7999999999997
4,2,10262,8,0,10072.913894122696,10044.400000000009,10051.60000000001,15,10066.60000000001
5,1,5303,7,0,11503.259354354697,11467.600000000035,11474.800000000036,15,11489.800000000036
6,0,321,6,0,12225.80000000005,12196.200000000052,12203.400000000052,15,12218.400000000052
7,1,5472,7,0,18037.795779427375,18001.400000000158,18008.60000000016,15,18023.60000000016
8,1,5518,7,0,19756.400000000194,19729.60000000019,19736.800000000192,15,19751.800000000192
9,0,519,6,0,19872.218972751893,19846.800000000196,19854.000000000196,15,19869.000000000196
10,2,10799,8,0,30592.0000000004,30556.8000000004,30564.0000000004,15,30579.0000000004
11,0,884,6,0,33848.59803826004,33825.80000000037,33833.000000000364,15,33848.000000000364
12,0,975,6,0,37396.084158531965,37363.0000000001,37370.2000000001,15,37385.2000000001
13,0,977,6,0,37473.26465944983,37441.400000000096,37448.60000000009,15,37463.60000000009
14,0,988,6,0,37893.40000000005,37863.600000000064,37870.80000000006,15,37885.80000000006
15,2,11030,8,0,39533.28340541172,39497.99999999994,39505.19999999994,15,39520.19999999994
16,0,1106,6,0,42369.75717301121,42344.19999999972,42351.39999999972,15,42366.39999999972
17,0,1188,6,0,45543.80367089637,45505.59999999948,45512.79999999948,15,45527.79999999948
18,0,1294,6,0,49638.75030886513,49613.79999999917,49620.99999999917,15,49635.99999999917
19,0,1305,6,0,50065.04575135846,50031.99999999914,50039.19999999914,15,50054.19999999914
20,1,6342,7,0,51348.337850254386,51322.399999999034,51329.59999999903,15,51344.59999999903
21,1,6343,7,0,51392.07632290702,51363.59999999903,51370.79999999903,15,51385.79999999903
22,1,6346,7,0,51539.86008014493,51499.19999999902,51506.39999999902,15,51521.39999999902
23,0,1411,6,0,54144.801423912875,54120.19999999883,54127.39999999883,15,54142.39999999883
24,0,1412,6,0,54196.87518090136,54162.39999999883,54169.59999999883,15,54184.59999999883
25,2,11416,8,0,54219.69675181151,54197.19999999882,54204.399999998815,15,54219.399999998815
26,2,11433,8,0,54866.42457677566,54842.59999999877,54849.799999998766,15,54864.799999998766
27,2,11441,8,0,55171.67155708571,55136.199999998746,55143.39999999874,15,55158.39999999874
28,2,11509,8,0,57782.894887041,57748.79999999855,57755.999999998545,15,57770.999999998545
29,0,1530,6,0,58701.39999999848,58666.99999999849,58674.199999998484,15,58689.199999998484
30,0,1585,6,0,60787.33095947647,60759.99999999833,60767.19999999832,15,60782.19999999832
31,2,11708,8,0,65327.42729756564,65291.59999999797,65298.799999997966,15,65313.799999997966
32,2,11729,8,0,66092.62159278695,66067.79999999791,66074.9999999979,15,66089.9999999979
33,2,11761,8,0,67327.39999999783,67297.19999999781,67304.39999999781,15,67319.39999999781
34,1,6798,7,0,68950.21522379128,68917.5999999977,68924.7999999977,15,68939.7999999977
