,worker_id,instance_id,model_id,idle_time_s,idle_percent_worker_lifetime,mean_batch_size,std_batch_size
0,7e18c6fb-c7e6-4a71-9daa-7fdd9af31fea,45698b68-78dc-4d85-80fe-95369ea96468,3,7473.4306277408905,26.764655364405343,2.5425219941348973,1.1588958120518453
1,a6117061-71b7-4fb7-beee-d9aca06df85e,9c7a03d0-d5af-4d2a-9bd9-4a83687aba4b,1,488.5632401266562,1.7496953403392892,2.4781553398058254,1.4251848371678222
2,ac1741d3-5aa6-4adb-b1e1-9fc21be58515,f78aed30-574c-4bd7-a50c-15e787cc62ae,3,14788.275572532106,52.961366586247614,2.2663934426229506,1.1995959989159934
3,e44820ac-7a39-497f-ba9f-f342368a87b5,4c28b595-d510-474f-94e2-ad4a4f649d9b,1,1154.153071363061,4.133377391386853,2.488721804511278,1.4438391453652992
4,5190b020-2357-4403-a929-3271f9609017,13eb05a8-1001-4b3a-aa45-6db931653454,2,9565.215501898927,34.25598084021826,2.846477392218717,1.5846585882550397
5,ef2a1d86-1c1a-418f-b97a-287eef05fab7,cf412219-4274-467c-b7de-9f4c2fbc8c35,1,1230.5882905062413,4.407115437536138,2.50253807106599,1.3910816099786156
6,e77bfdf3-001d-4c69-9f6c-3bd3e043ec4d,cdc22b68-6d1d-4ac9-ab46-90f1c91062f5,3,10312.606761394542,36.9326189839533,2.473684210526316,1.2739966914850627
7,1f4edee8-7d92-42a0-b2d2-67689ddda5fb,5fa8f5e1-5b82-4421-b12b-1be6b7ae19d0,15,25548.690775188017,91.49772543167,1.0091324200913243,0.09534426178875631
8,5190b020-2357-4403-a929-3271f9609017,3f1dd8b4-f001-422e-9fba-951e3d203373,0,7066.200842045132,25.306240158434225,1.0932944606413995,0.2908976503399684
9,ce732afd-f6f7-4173-a8e4-c87a131145f7,9e855d8b-c8ed-45e3-a5e9-ce0af8f3b7b9,14,27296.317478698755,97.756514568144,1.0126582278481013,0.11214990946504513
10,0a951014-d8af-4804-91ec-f384fb64863f,e701171a-9fd6-4345-9a64-18bdb7200699,16,21458.746307135607,76.85037542608512,1.0284810126582278,0.16660637848720578
