,time,event
0,16.0,"[16] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('6347bd70-049a-4e03-9b65-afd17e379201'), 'ignore_transfer_time': False}"
1,16.88,"[16.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
2,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'worker_id': UUID('5190b020-2357-4403-a929-3271f9609017'), 'force_instance_id': UUID('3f1dd8b4-f001-422e-9fba-951e3d203373')}"
3,16.88,"[16.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'worker_id': UUID('e44820ac-7a39-497f-ba9f-f342368a87b5'), 'force_instance_id': UUID('4c28b595-d510-474f-94e2-ad4a4f649d9b')}"
4,16.88,"[16.88] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('a6117061-71b7-4fb7-beee-d9aca06df85e'), 'to_worker_id': UUID('5190b020-2357-4403-a929-3271f9609017'), 'force_instance_id': UUID('3f1dd8b4-f001-422e-9fba-951e3d203373'), 'ignore_transfer_time': False}"
5,16.88,"[16.88] [Event ID: 3] Tasks Inputs Sent to Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('a6117061-71b7-4fb7-beee-d9aca06df85e'), 'to_worker_id': UUID('e44820ac-7a39-497f-ba9f-f342368a87b5'), 'force_instance_id': UUID('4c28b595-d510-474f-94e2-ad4a4f649d9b'), 'ignore_transfer_time': False}"
6,16.959999999999997,"[16.959999999999997] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 0]], 'from_worker_id': UUID('a6117061-71b7-4fb7-beee-d9aca06df85e'), 'to_worker_id': UUID('5190b020-2357-4403-a929-3271f9609017'), 'force_instance_id': UUID('3f1dd8b4-f001-422e-9fba-951e3d203373')}"
7,16.959999999999997,"[16.959999999999997] [Event ID: 13] Batch Started at Worker {'batch': [Batch 21ffd5b7-0113-431e-ae43-bde002d05d0a | Model ID 0] <Jobs [2000]>, 'model_instance_id': UUID('3f1dd8b4-f001-422e-9fba-951e3d203373'), 'worker_id': UUID('5190b020-2357-4403-a929-3271f9609017')}"
8,17.68,"[17.68] [Event ID: 4] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 2000, Task ID 1]], 'from_worker_id': UUID('a6117061-71b7-4fb7-beee-d9aca06df85e'), 'to_worker_id': UUID('e44820ac-7a39-497f-ba9f-f342368a87b5'), 'force_instance_id': UUID('4c28b595-d510-474f-94e2-ad4a4f649d9b')}"
9,17.68,"[17.68] [Event ID: 13] Batch Started at Worker {'batch': [Batch d5bd0929-e212-40e6-bedd-a09207dfdef0 | Model ID 1] <Jobs [2000]>, 'model_instance_id': UUID('4c28b595-d510-474f-94e2-ad4a4f649d9b'), 'worker_id': UUID('e44820ac-7a39-497f-ba9f-f342368a87b5')}"
