,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,a6117061-71b7-4fb7-beee-d9aca06df85e,0,9c7a03d0-d5af-4d2a-9bd9-4a83687aba4b,1,0,24
1,e44820ac-7a39-497f-ba9f-f342368a87b5,0,4c28b595-d510-474f-94e2-ad4a4f649d9b,1,0,24
2,ef2a1d86-1c1a-418f-b97a-287eef05fab7,0,cf412219-4274-467c-b7de-9f4c2fbc8c35,1,0,24
3,e77bfdf3-001d-4c69-9f6c-3bd3e043ec4d,0,cdc22b68-6d1d-4ac9-ab46-90f1c91062f5,3,0,6
4,ac1741d3-5aa6-4adb-b1e1-9fc21be58515,0,f78aed30-574c-4bd7-a50c-15e787cc62ae,3,0,6
5,7e18c6fb-c7e6-4a71-9daa-7fdd9af31fea,0,45698b68-78dc-4d85-80fe-95369ea96468,3,0,6
6,5190b020-2357-4403-a929-3271f9609017,0,3f1dd8b4-f001-422e-9fba-951e3d203373,0,0,6
7,5190b020-2357-4403-a929-3271f9609017,0,13eb05a8-1001-4b3a-aa45-6db931653454,2,0,6
8,ce732afd-f6f7-4173-a8e4-c87a131145f7,0,9e855d8b-c8ed-45e3-a5e9-ce0af8f3b7b9,14,0,6
9,1f4edee8-7d92-42a0-b2d2-67689ddda5fb,0,5fa8f5e1-5b82-4421-b12b-1be6b7ae19d0,15,0,6
10,0a951014-d8af-4804-91ec-f384fb64863f,0,e701171a-9fd6-4345-9a64-18bdb7200699,16,0,6
