,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,1000,0,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,15,835922da-c6c6-4465-8715-b51b2a3964f6,18.0,18.0,18.0,18.0,28.708860613962138,,1,11,1.0
1,0,0,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,0,ee219688-1f40-4866-a96e-036fb46dffd1,23.0,23.0,23.0,23.0,30.631994650815876,,2,10,1.0
2,0,1,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,1,b3becf1e-142d-4ba6-a207-d3f2cb5006cc,23.0,23.0,23.0,23.0,54.04580069595201,,2,10,1.0
3,1000,1,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,0,ee219688-1f40-4866-a96e-036fb46dffd1,,28.708860613962138,28.708860613962138,30.631994650815876,38.26826242957527,,2,9,1.0
4,1000,2,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,1,b4d19738-d0e9-4441-a805-4e7fc2944ff1,,28.708860613962138,28.708860613962138,28.708860613962138,63.154960565971365,,2,9,1.0
5,2000,0,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,16,d44d16fb-9534-45de-9bb2-c4b80159af08,29.0,29.0,29.0,29.0,49.792147121406344,,3,8,1.0
6,0,2,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,2,ee219688-1f40-4866-a96e-036fb46dffd1,,54.04580069595201,54.04580069595201,54.04580069595201,59.615865330007516,,3,8,1.0
7,1000,3,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,2,ee219688-1f40-4866-a96e-036fb46dffd1,,63.154960565971365,63.154960565971365,63.154960565971365,70.78748439455529,,3,8,1.0
8,2000,1,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,0,ee219688-1f40-4866-a96e-036fb46dffd1,,49.792147121406344,49.792147121406344,49.792147121406344,56.97562473538176,,3,9,1.0
9,2000,2,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,1,e3b0bce3-30de-42e4-ad0b-a427ae4055ee,,49.792147121406344,49.792147121406344,49.792147121406344,82.74587289846662,,3,9,1.0
10,1,0,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,0,ee219688-1f40-4866-a96e-036fb46dffd1,52.0,52.0,52.0,56.97562473538176,64.65432223747769,,4,7,1.0
11,1,1,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,1,b4d19738-d0e9-4441-a805-4e7fc2944ff1,52.0,52.0,52.0,63.154960565971365,95.53703525146085,,4,7,1.0
12,1001,0,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,15,835922da-c6c6-4465-8715-b51b2a3964f6,53.0,53.0,53.0,53.0,61.51064180750418,,5,7,1.0
13,2000,3,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,2,ee219688-1f40-4866-a96e-036fb46dffd1,,82.74587289846662,82.74587289846662,82.74587289846662,88.92649586126946,,5,7,1.0
14,0,3,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,3,c9d39d60-f076-4d9c-a2e3-3eecc6c2b8c7,,59.615865330007516,59.615865330007516,59.615865330007516,82.06124120572278,,5,7,1.0
15,1001,1,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,0,ee219688-1f40-4866-a96e-036fb46dffd1,,61.51064180750418,61.51064180750418,64.65432223747769,71.83189708891298,,5,7,1.0
16,1001,2,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,1,e3b0bce3-30de-42e4-ad0b-a427ae4055ee,,61.51064180750418,61.51064180750418,82.74587289846662,138.55961051720712,,5,7,1.0
17,1,2,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,2,ee219688-1f40-4866-a96e-036fb46dffd1,,95.53703525146085,95.53703525146085,95.53703525146085,111.78240007607116,,5,7,1.0
18,2001,0,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,16,d44d16fb-9534-45de-9bb2-c4b80159af08,65.0,65.0,65.0,65.0,82.4015462741207,,6,6,1.0
19,1000,4,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,3,2ddb931b-4263-4f51-b349-0dd26247c06c,,70.78748439455529,70.78748439455529,70.78748439455529,94.67835625681734,,6,6,1.0
20,2,0,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,0,ee219688-1f40-4866-a96e-036fb46dffd1,71.0,71.0,71.0,71.83189708891298,79.79412029860725,,7,5,1.0
21,2,1,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,1,e3b0bce3-30de-42e4-ad0b-a427ae4055ee,71.0,71.0,71.0,82.74587289846662,138.55961051720712,,7,5,2.0
22,1001,3,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,2,ee219688-1f40-4866-a96e-036fb46dffd1,,138.55961051720712,138.55961051720712,138.55961051720712,150.94048260776333,,7,6,1.0
23,1002,0,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,15,835922da-c6c6-4465-8715-b51b2a3964f6,78.0,78.0,78.0,78.0,88.96898706727198,,8,5,1.0
24,2,2,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,2,ee219688-1f40-4866-a96e-036fb46dffd1,,138.55961051720712,138.55961051720712,138.55961051720712,150.94048260776333,,8,5,2.0
25,0,4,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,14,7a99e406-089f-4aa9-ae05-5d736e0c2b83,,82.06124120572278,82.06124120572278,82.06124120572278,84.41065639548057,,8,6,1.0
26,2001,1,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,0,ee219688-1f40-4866-a96e-036fb46dffd1,,82.4015462741207,82.4015462741207,82.4015462741207,89.1866751085455,,8,6,1.0
27,2001,2,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,1,b3becf1e-142d-4ba6-a207-d3f2cb5006cc,,82.4015462741207,82.4015462741207,82.4015462741207,114.20087056421335,,8,6,1.0
28,2000,4,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,3,70236f66-7e83-411d-80c8-8369c21961f6,,88.92649586126946,88.92649586126946,88.92649586126946,113.75372166864972,,7,5,1.0
29,1002,1,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,0,ee219688-1f40-4866-a96e-036fb46dffd1,,88.96898706727198,88.96898706727198,89.1866751085455,96.28124315303741,,7,5,1.0
30,1002,2,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,1,b3becf1e-142d-4ba6-a207-d3f2cb5006cc,,88.96898706727198,88.96898706727198,114.20087056421335,169.4178569173413,,7,5,1.0
31,2001,3,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,2,ee219688-1f40-4866-a96e-036fb46dffd1,,114.20087056421335,114.20087056421335,114.20087056421335,121.91046038806543,,7,6,1.0
32,2002,0,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,16,d44d16fb-9534-45de-9bb2-c4b80159af08,91.0,91.0,91.0,91.0,112.36205496571657,,8,5,1.0
33,1002,3,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,2,ee219688-1f40-4866-a96e-036fb46dffd1,,169.4178569173413,169.4178569173413,169.4178569173413,176.69773939316283,,7,6,1.0
34,3,0,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,0,ee219688-1f40-4866-a96e-036fb46dffd1,97.0,97.0,97.0,97.0,104.03117045044326,,8,6,1.0
35,3,1,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,1,b3becf1e-142d-4ba6-a207-d3f2cb5006cc,97.0,97.0,97.0,114.20087056421335,169.4178569173413,,8,6,2.0
36,1003,0,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,15,835922da-c6c6-4465-8715-b51b2a3964f6,104.0,104.0,104.0,104.0,114.73026580749091,,9,5,1.0
37,3,2,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,2,ee219688-1f40-4866-a96e-036fb46dffd1,,169.4178569173413,169.4178569173413,169.4178569173413,176.69773939316283,,9,5,2.0
38,2003,0,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,16,d44d16fb-9534-45de-9bb2-c4b80159af08,105.0,105.0,105.0,112.36205496571657,132.578366403536,,10,5,1.0
39,1,3,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,3,c9d39d60-f076-4d9c-a2e3-3eecc6c2b8c7,,111.78240007607116,111.78240007607116,111.78240007607116,136.84190002803,,10,6,1.0
40,2002,1,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,0,ee219688-1f40-4866-a96e-036fb46dffd1,,112.36205496571657,112.36205496571657,112.36205496571657,119.50838285661557,,10,6,1.0
41,2002,2,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,1,b4d19738-d0e9-4441-a805-4e7fc2944ff1,,112.36205496571657,112.36205496571657,112.36205496571657,144.83012464925565,,10,6,1.0
42,1003,1,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,0,ee219688-1f40-4866-a96e-036fb46dffd1,,114.73026580749091,114.73026580749091,119.50838285661557,126.71892574159747,,9,4,1.0
43,1003,2,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,1,b4d19738-d0e9-4441-a805-4e7fc2944ff1,,114.73026580749091,114.73026580749091,144.83012464925565,199.22879686470407,,9,4,1.0
44,2002,3,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,2,ee219688-1f40-4866-a96e-036fb46dffd1,,144.83012464925565,144.83012464925565,150.94048260776333,156.07934881376744,,9,5,1.0
45,2001,4,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,3,2ddb931b-4263-4f51-b349-0dd26247c06c,,121.91046038806543,121.91046038806543,121.91046038806543,145.91295265021176,,9,5,1.0
46,1004,0,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,15,835922da-c6c6-4465-8715-b51b2a3964f6,126.0,126.0,126.0,126.0,135.11799835820295,,10,4,1.0
47,1003,3,b754f9a0-668c-4fec-b3bc-181093c7fd57,7,2,ee219688-1f40-4866-a96e-036fb46dffd1,,199.22879686470407,199.22879686470407,207.4170145057604,219.1802813301112,,10,4,1.0
48,4,0,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,0,ee219688-1f40-4866-a96e-036fb46dffd1,128.0,128.0,128.0,128.0,135.66901046244828,,11,4,1.0
49,4,1,2ffd2ebd-c8e8-4052-80e0-80dfa7430226,6,1,b4d19738-d0e9-4441-a805-4e7fc2944ff1,128.0,128.0,128.0,144.83012464925565,199.22879686470407,,11,4,2.0
50,2004,0,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,16,d44d16fb-9534-45de-9bb2-c4b80159af08,129.0,129.0,129.0,132.578366403536,151.35244303324833,,12,3,1.0
51,2003,1,85277a10-8790-4b9e-b864-adf0f1e9e3ec,8,0,ee219688-1f40-4866-a96e-036fb46dffd1,,132.578366403536,132.578366403536,135.66901046244828,144.96497905566014,,12,4,1.0
