,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,afc084ea-62d0-4a67-9a2c-067fbab296dc,placed
1,0,0,cf789e88-2893-4113-bb57-1db3e24703ef,5,fbe35175-fa3a-4358-a58e-94c7fc5b30b7,placed
2,0,0,cf789e88-2893-4113-bb57-1db3e24703ef,13,ebc8c378-5ba5-4862-8cda-750f0761c772,placed
3,0,0,25b03589-0904-46a9-941f-faa621151dc2,5,5dfba770-bad7-435d-8c9e-913c2bf616bf,placed
4,0,0,25b03589-0904-46a9-941f-faa621151dc2,13,ddfa8f24-0dff-4053-90d5-1e792a77ad36,placed
5,0,0,c88bb787-6b2a-4056-a584-91386d3086fa,6,2b726ffd-8ab0-44d2-910b-b992461e0dbc,placed
6,0,0,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,eed9b741-d879-4d74-920a-25b63adea2a3,placed
7,0,0,35f38c8a-bd95-4815-9164-3d640eab0b85,7,c11daec3-86ca-468d-8065-b8d42bb04acd,placed
8,0,0,c8c9adfe-8b09-490c-bd98-ba0213c41789,7,884fc749-5cc3-4109-a669-47095ecd8f9c,placed
9,0,0,b93f8c7c-52b7-4c04-8358-82b404c50a7f,7,c652f270-de3f-446a-ad75-d88b2a0c3b78,placed
10,0,0,2cc8c1a5-5807-4c69-8344-2cfc45ce4d8a,7,f6adb1fa-0a59-4032-a9aa-b3552b933dd3,placed
11,0,0,7e6d8ef6-387d-4d48-bc94-e39f59a2550e,8,3ef93e1d-c6fc-4f34-9609-02888d9c1da8,placed
12,0,0,5e131743-fff8-4750-88e7-f0d0c5d00000,8,66adf9f9-51db-4e88-8f0c-c3610ae6bf20,placed
13,0,0,9cd508ef-6642-40eb-b7ef-3c212ff9b506,9,04152a27-0030-4d2a-be7f-da75eae80de6,placed
14,0,0,1f040611-9d7b-4002-b55b-f2b7d3e1efba,9,185ec8da-e70c-4674-ad1f-6c2f05126b62,placed
15,0,0,13642f2f-62ef-4543-8a2d-1d629fa19e45,9,05018ff7-575b-4cc8-83cc-1719ba56d870,placed
16,0,0,f33fde52-e324-4ada-963c-9fba99b5c3ca,9,870dbc27-a2fe-4901-b712-ab71982bb319,placed
17,0,0,483c4562-00f2-4515-a88a-3ff9c163fbe6,10,4c81266e-a7cb-4f22-a815-1b1ac4f45df9,placed
18,0,0,c9b7e1a8-e8fc-4caf-803a-8e1d7faf7e17,10,a38fbff5-cb3e-4de7-9342-eb7debd35725,placed
19,0,0,2617817d-c543-42f1-91d0-f0a18ef78c3f,10,249b8f10-3560-486b-9931-4b9c63e6877d,placed
