,batch_id,start_time,end_time,worker_id,model_id,batch_size,job_ids
0,748cd186-f70c-46f0-a9a6-c50937cda147,244.0,305.53832188722424,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[0]
1,6a26794a-8772-42a5-af4b-ca8ca9c3863f,305.53832188722424,321.06789586100405,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[0]
2,172829f2-470e-4679-a583-1505c7eb9f6d,321.06789586100405,372.4308374336828,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[0]
3,d179d6b0-6c7e-4023-a13b-49320ccef35b,305.53832188722424,374.3360086601111,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1000]
4,29256b99-0c73-419b-9f4f-beb7c7b354a2,374.3360086601111,386.1046089836184,25b03589-0904-46a9-941f-faa621151dc2,5,1,[1000]
5,bc6a97bf-52a9-44c8-9675-2383951745aa,386.1046089836184,393.214716158976,5e131743-fff8-4750-88e7-f0d0c5d00000,8,1,[1000]
6,28fc1b75-f626-439f-9d61-9a07c3c39ae9,386.1046089836184,415.8896899613135,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[1000]
7,3a23eabc-47c7-4d8d-927a-d81743b3e711,372.4308374336828,428.86850366214065,35f38c8a-bd95-4815-9164-3d640eab0b85,7,1,[0]
8,30a71d5a-f41a-43b0-b20b-6a1348c52ea0,393.214716158976,519.474441278516,13642f2f-62ef-4543-8a2d-1d629fa19e45,9,1,[1000]
9,7cbb85ec-95ab-4762-acc9-182e53d8f3b8,494.0,556.42398577256,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1001]
10,4e7ee290-d737-474e-a2e7-27196b47ad02,556.42398577256,570.4664466772732,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[1001]
11,d889a217-c026-4062-a012-64debc9c1295,570.4664466772732,577.2756964720523,7e6d8ef6-387d-4d48-bc94-e39f59a2550e,8,1,[1001]
12,09143cc9-446d-4e9d-ac18-6d47b6314f5a,570.4664466772732,579.3256161696977,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[1001]
13,307831e4-17cd-4977-8027-dc346bf4c887,556.42398577256,625.7776623644094,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1]
14,d8007d73-8398-4417-a130-65788145d4c9,625.7776623644094,653.8542634372106,25b03589-0904-46a9-941f-faa621151dc2,5,1,[1]
15,f96f94bb-40f2-4d75-889e-5e817782e638,275.0,675.6728297031143,483c4562-00f2-4515-a88a-3ff9c163fbe6,10,1,[2000]
16,afb91980-6ddc-47ac-ab6b-f423795b77b7,653.8542634372106,680.1745427046778,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[1]
17,700a12d4-ed50-4b0d-a0e2-c7c970a2a980,519.474441278516,693.7995539632719,35f38c8a-bd95-4815-9164-3d640eab0b85,7,1,[1000]
18,c3b4404a-73b4-46de-a40e-829fbfd6c0f7,675.6728297031143,695.6839460398741,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[2000]
19,8fe8d9aa-944a-43f5-b803-e97079c5d201,737.0,796.3071067223202,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[2]
20,02ddc5c0-c435-4128-9b10-1a77a88423f2,796.3071067223202,820.9122598233573,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[2]
21,80c66e67-6fcb-4ad3-a6f6-76f0b752078f,820.9122598233573,826.392609472096,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[2]
22,fd28516f-9796-42b3-a25a-d152cf9637d7,537.0,839.9364732466317,c9b7e1a8-e8fc-4caf-803a-8e1d7faf7e17,10,1,[2001]
23,dbe90fa7-0c9f-419b-afad-276d65f19034,577.2756964720523,841.1480261209424,9cd508ef-6642-40eb-b7ef-3c212ff9b506,9,1,[1001]
24,06de02b7-220a-4c10-9488-6cbebddf8b39,693.7995539632719,843.7968160602667,35f38c8a-bd95-4815-9164-3d640eab0b85,7,1,[2000]
25,6ffa82e2-fcd6-4007-9121-511bfce4bfe4,843.7968160602667,846.6060460849584,cf789e88-2893-4113-bb57-1db3e24703ef,13,1,[2000]
26,4634530f-f75f-4d8c-a872-fa2d6cfb7548,839.9364732466317,869.7388175344486,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[2001]
27,ed54f920-c509-46f4-9db8-91af0f88f377,796.3071067223202,872.1068025214092,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1002]
28,5e76453c-a3b7-49a0-81e7-fdddfe78ab95,680.1745427046778,872.765822737513,c8c9adfe-8b09-490c-bd98-ba0213c41789,7,1,[1]
29,7264ae08-3e34-4d9a-9991-25734eb13963,872.1068025214092,884.2905804836769,25b03589-0904-46a9-941f-faa621151dc2,5,1,[1002]
30,4d25a120-6bb8-433c-9e90-09cb7b75c66b,884.2905804836769,887.2020294009967,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[1002]
31,d8c9505c-4a58-47da-bb3b-0c08fd004d77,884.2905804836769,891.6459314208234,7e6d8ef6-387d-4d48-bc94-e39f59a2550e,8,1,[1002]
32,c34c518d-4642-4155-9eb6-063cc7608b24,843.7968160602667,1037.4615663438856,35f38c8a-bd95-4815-9164-3d640eab0b85,7,1,[1001]
33,327eb3d6-1ed7-4fe0-b2b5-0439c90ada02,977.0,1040.7450258372457,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1003]
34,1f55894a-8271-45c1-98ee-378697a811ec,1040.7450258372457,1055.5098416807944,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[1003]
35,1f3b667f-4767-4fbe-a5eb-a55669bb5ea3,1037.4615663438856,1056.547991545636,35f38c8a-bd95-4815-9164-3d640eab0b85,7,1,[2001]
36,1b82f0f5-1f4a-49bd-845a-8cceab922b70,1056.547991545636,1059.4549102590452,25b03589-0904-46a9-941f-faa621151dc2,13,1,[2001]
37,74ca9edd-9b12-4b7b-8e5b-7ea55db37b13,1055.5098416807944,1062.7247448968637,5e131743-fff8-4750-88e7-f0d0c5d00000,8,1,[1003]
38,8d1f7d3e-d879-4063-b0ae-2c5717ef7f56,1055.5098416807944,1084.3028069570496,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[1003]
39,597a0e1b-a00d-4922-9545-0fdb7cfa8015,872.765822737513,1092.0715428009632,c8c9adfe-8b09-490c-bd98-ba0213c41789,7,1,[2]
40,881c731e-13db-4ac0-a4f8-45e579678c34,805.0,1099.6269521677177,2617817d-c543-42f1-91d0-f0a18ef78c3f,10,1,[2002]
41,1e4a9b15-8771-4667-909e-809c0215344a,1040.7450258372457,1116.7185683403582,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[3]
42,71d50c91-6fdb-4f2d-b0f5-823f0678e807,1099.6269521677177,1122.9406718100702,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[2002]
43,748422b3-cdb1-4dc1-bc65-35de7ac97428,1116.7185683403582,1136.2260439462611,25b03589-0904-46a9-941f-faa621151dc2,5,1,[3]
44,ace002d6-4505-40c9-862a-bbd4c0b93537,1136.2260439462611,1155.5198629284023,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[3]
45,5b7bc946-ed22-4c63-ad20-7a8474c41c43,1155.5198629284023,1240.5067688093782,b93f8c7c-52b7-4c04-8358-82b404c50a7f,7,1,[3]
46,fabfafd4-9b84-4b50-a6db-8164b11c786b,1225.0,1302.217418943481,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1004]
47,08f20cf4-cd45-41c2-b4a7-531b2f6683e0,1302.217418943481,1322.218554113153,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[1004]
48,651ca325-c4d5-4a1f-ab9c-d89ab0924f6a,1322.218554113153,1328.6109205246414,7e6d8ef6-387d-4d48-bc94-e39f59a2550e,8,1,[1004]
49,bf7beac9-1966-4112-b17d-d99ac342225a,1094.0,1345.3011909844176,483c4562-00f2-4515-a88a-3ff9c163fbe6,10,1,[2003]
50,ae3b016d-2f1f-455f-855e-e87fb560147c,1099.6269521677177,1347.3724757851412,35f38c8a-bd95-4815-9164-3d640eab0b85,7,1,[2002]
51,89c149cd-cfed-485f-a74e-c521d2c9b079,1322.218554113153,1348.2923169609408,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[1004]
52,337fdc5c-a6e1-4214-a7c1-74ebd75ca7f4,1347.3724757851412,1350.237815826857,cf789e88-2893-4113-bb57-1db3e24703ef,13,1,[2002]
53,b3cdd106-ae5e-46f3-9011-e4bbb6439742,1302.217418943481,1363.2176398118688,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[4]
54,da0ac7e5-1fb9-459e-91b2-db1506f495b8,1345.3011909844176,1369.1470753660005,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[2003]
55,d9c153f7-3ad0-4098-afaa-69e325c97f90,1363.2176398118688,1384.8077476424126,25b03589-0904-46a9-941f-faa621151dc2,5,1,[4]
56,d97bac2d-3c1b-41ba-8ece-2ec19bd24f4a,1336.0,1408.8736939645373,c9b7e1a8-e8fc-4caf-803a-8e1d7faf7e17,10,1,[2004]
57,f98784bb-0c7f-412d-b74f-f1b5a308a4ed,1384.8077476424126,1427.069577465191,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[4]
58,362c151b-17d5-4723-9602-c75759ac27f3,891.6459314208234,1432.344343784409,1f040611-9d7b-4002-b55b-f2b7d3e1efba,9,1,[1002]
59,e600c15d-dd00-48e1-bb8c-ee07b2dd1e04,1408.8736939645373,1447.8005270398248,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[2004]
60,aa9e2ef1-3f4a-4e32-8112-202e12bf1962,1427.069577465191,1477.952367965081,b93f8c7c-52b7-4c04-8358-82b404c50a7f,7,1,[4]
61,6b6f76fd-68db-4800-a658-f7cf54e4eab2,1345.3011909844176,1502.3652453357472,c8c9adfe-8b09-490c-bd98-ba0213c41789,7,1,[2003]
62,dc12ffff-64dc-436c-9cd0-85df4b594ae1,1502.3652453357472,1505.298681721424,cf789e88-2893-4113-bb57-1db3e24703ef,13,1,[2003]
63,5e9016da-1711-4eac-8375-9b28666cf639,1453.0,1519.4151907482694,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1005]
64,5d263d0b-4de6-4297-b004-4fea963df6f7,1519.4151907482694,1533.127520022232,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[1005]
65,c730110f-e40c-4e0d-92cf-9d756a6d0b07,1432.344343784409,1534.8943243619121,35f38c8a-bd95-4815-9164-3d640eab0b85,7,1,[1002]
66,42eddb3d-b41d-4d27-a076-3ddfb2792d88,1533.127520022232,1540.0062179124623,5e131743-fff8-4750-88e7-f0d0c5d00000,8,1,[1005]
67,fa348e45-9aaa-4a25-a124-ff0bb7fad6f7,1533.127520022232,1557.5997931566712,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[1005]
68,a4bc3137-8d8e-4bec-90a3-91ef67379fef,1519.4151907482694,1596.4753773413415,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[5]
69,a6b53fc3-4fc8-4812-93b2-7ffd559c5f9f,1596.4753773413415,1624.5062953672377,25b03589-0904-46a9-941f-faa621151dc2,5,1,[5]
70,e8cc8754-e6d4-48fc-a18a-773821a4a813,1585.0,1631.1717928668843,2617817d-c543-42f1-91d0-f0a18ef78c3f,10,1,[2005]
71,632fa463-d93c-4df1-8e5b-1571e1f88abe,1624.5062953672377,1641.3013928224855,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[5]
72,d5fc2d78-fc60-42db-876f-a433b78cb09d,1641.3013928224855,1657.9838039918034,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[2005]
73,0274f0c3-a3ed-4629-adfe-75b309443441,1641.3013928224855,1712.8826787870983,2cc8c1a5-5807-4c69-8344-2cfc45ce4d8a,7,1,[5]
74,51d13cdf-22a0-4e58-b899-29f6d565a22c,1502.3652453357472,1740.2958550759215,c8c9adfe-8b09-490c-bd98-ba0213c41789,7,1,[2004]
75,bfd020d8-b12d-4c1b-88c5-bd9f1cbe35da,1740.2958550759215,1743.1967598148606,25b03589-0904-46a9-941f-faa621151dc2,13,1,[2004]
76,09ab5019-c914-4510-9b7e-17319f577f83,1715.0,1797.656318819988,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1006]
77,247ab751-9b65-49fe-9f8f-653ffb0865a9,1797.656318819988,1812.1632437814808,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[1006]
78,f4f1b4b7-2266-4867-8e15-bbd17388940b,1812.1632437814808,1817.9764254951683,7e6d8ef6-387d-4d48-bc94-e39f59a2550e,8,1,[1006]
79,cd779e57-cde9-42b4-8c26-1db70cca76af,1540.0062179124623,1835.2055200547484,9cd508ef-6642-40eb-b7ef-3c212ff9b506,9,1,[1005]
80,23d0191a-1448-4daf-95c5-b72205694a32,1812.1632437814808,1844.2017258147232,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[1006]
81,04cf21ed-a64d-4fb4-affe-60b722c29aa5,1797.656318819988,1878.8049569052107,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[6]
82,db9a9bfc-c356-4ab8-a15a-824d4e04b17e,1740.2958550759215,1902.2243141965855,c8c9adfe-8b09-490c-bd98-ba0213c41789,7,1,[2005]
83,5417713b-5b79-4765-a123-153cefbb6ddf,1878.8049569052107,1902.3613743430367,25b03589-0904-46a9-941f-faa621151dc2,5,1,[6]
84,2468ffea-590b-4aa0-8f00-58c7e310773c,1902.2243141965855,1905.0762990418336,cf789e88-2893-4113-bb57-1db3e24703ef,13,1,[2005]
85,5407b14d-eda1-4592-96be-fc57acf0d7d5,1902.3613743430367,1924.8517995420877,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[6]
86,d325948c-d4a8-4264-9539-41ee8e0f0385,1328.6109205246414,1956.471071192631,13642f2f-62ef-4543-8a2d-1d629fa19e45,9,1,[1004]
87,e1df0a4b-c3d9-4ac7-aa6e-61d1829b06af,1938.0,1962.0350570965718,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1007]
88,8ab42f1d-161b-4dbb-bd1e-22c2df33ac0a,1823.0,1963.6347263876546,483c4562-00f2-4515-a88a-3ff9c163fbe6,10,1,[2006]
89,576dcb3b-83c8-4d3f-a57b-ca9f6e61c345,1962.0350570965718,1974.4923863817712,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[1007]
90,6dcb7aa1-d1e2-4f48-9008-51ab0eb7d670,1963.6347263876546,1978.8424516670977,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[2006]
91,a2ad9160-406b-4b5e-aca3-a0e8d7db5282,1974.4923863817712,1981.049585673098,5e131743-fff8-4750-88e7-f0d0c5d00000,8,1,[1007]
92,4af99681-59e1-43dd-8b1d-7b271f76e8e3,1974.4923863817712,2015.3415147908363,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[1007]
93,d33737d9-a3be-4a05-8ba0-10acda33cc5f,1981.0,2035.8525212765333,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[7]
94,5bf19239-ec62-41ea-aa06-5aa1bb51579d,2035.8525212765333,2060.410034029154,25b03589-0904-46a9-941f-faa621151dc2,5,1,[7]
95,f2a4252b-2a6a-48b6-88c0-516104ed34ef,1963.6347263876546,2075.166816456579,b93f8c7c-52b7-4c04-8358-82b404c50a7f,7,1,[2006]
96,1452ca7b-e267-4598-8950-63807e161a68,2060.410034029154,2077.233933892116,49d8db64-1d0d-4e81-94e4-b2a89e19daea,6,1,[7]
97,d77dde15-5de1-4cd6-832e-4a51fac641fb,2075.166816456579,2078.019731325718,cf789e88-2893-4113-bb57-1db3e24703ef,13,1,[2006]
98,3dc9c3ca-178e-46ec-8de7-5d2c18740258,1924.8517995420877,2080.24768826853,2cc8c1a5-5807-4c69-8344-2cfc45ce4d8a,7,1,[6]
99,9690880d-6e5c-4586-967d-50e17d6f5443,1062.7247448968637,2085.2519531190806,f33fde52-e324-4ada-963c-9fba99b5c3ca,9,1,[1003]
100,c3fc2bf2-dd3e-4b64-81f5-e2c9282ce87d,1902.2243141965855,2096.5440860130443,c8c9adfe-8b09-490c-bd98-ba0213c41789,7,1,[1005]
101,2f69da2a-90ea-4355-a435-d9d80a8e2081,2064.0,2149.6267235969226,c9b7e1a8-e8fc-4caf-803a-8e1d7faf7e17,10,1,[2007]
102,d9d00c8b-e85e-4c0e-a3e6-b954fc38e942,2149.6267235969226,2189.7186196609114,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[2007]
103,6b2fd28e-6bcd-4c9e-8309-60a22a94a8bf,2077.233933892116,2266.3712302295144,35f38c8a-bd95-4815-9164-3d640eab0b85,7,1,[7]
104,fbd3ef6a-708b-4845-8a8c-b7fa09d5e8f1,2221.0,2289.4418209696883,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[1008]
105,20b83407-9f76-4c40-98fd-ad20cca7abf2,2085.2519531190806,2289.7122836292324,b93f8c7c-52b7-4c04-8358-82b404c50a7f,7,1,[1003]
106,4c81109b-c8a7-4eae-9f67-5239f2874d39,2289.4418209696883,2295.1695507187314,cf789e88-2893-4113-bb57-1db3e24703ef,5,1,[1008]
107,d1e49985-157f-44aa-9716-ab54f3318d23,2295.1695507187314,2301.44758883367,7e6d8ef6-387d-4d48-bc94-e39f59a2550e,8,1,[1008]
108,257ff386-fc9b-437d-81f1-ae4aa55ddb06,2295.1695507187314,2317.845291396742,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[1008]
109,ca88ec3c-6cfc-46aa-a544-c5d874231c5b,2096.5440860130443,2349.883512829147,c8c9adfe-8b09-490c-bd98-ba0213c41789,7,1,[1004]
110,a53af1af-efc4-4522-8dd0-32ffd92d1d66,2289.4418209696883,2354.4162424604124,0a8d92c7-6dcf-49a0-9dd1-b4f401608756,4,1,[8]
111,ba8c490b-cac2-4eb0-806d-c5778e4a476f,2354.4162424604124,2372.922366763686,25b03589-0904-46a9-941f-faa621151dc2,5,1,[8]
112,3fe63c58-7669-4ccd-b26d-386899802c66,2372.922366763686,2403.6207791135453,c88bb787-6b2a-4056-a584-91386d3086fa,6,1,[8]
113,ce6fa1df-a995-4eac-84b9-3a6f89acc54e,2333.0,2509.4151965879073,2617817d-c543-42f1-91d0-f0a18ef78c3f,10,1,[2008]
