,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,244.0,0,1,0,0,4,N/A
1,244.0,0,1,0,0,4,0a8d92c7-6dcf-49a0-9dd1-b4f401608756
2,256.0,1,4,1000,0,4,N/A
3,256.0,1,4,1000,0,4,0a8d92c7-6dcf-49a0-9dd1-b4f401608756
4,275.0,2,5,2000,0,10,N/A
5,275.0,2,5,2000,0,10,483c4562-00f2-4515-a88a-3ff9c163fbe6
6,305.53832188722424,0,1,0,1,5,cf789e88-2893-4113-bb57-1db3e24703ef
7,321.06789586100405,0,1,0,2,6,c88bb787-6b2a-4056-a584-91386d3086fa
8,372.4308374336828,0,1,0,3,7,35f38c8a-bd95-4815-9164-3d640eab0b85
9,374.3360086601111,1,4,1000,1,5,25b03589-0904-46a9-941f-faa621151dc2
10,386.1046089836184,1,4,1000,2,6,c88bb787-6b2a-4056-a584-91386d3086fa
11,386.1046089836184,1,4,1000,3,8,5e131743-fff8-4750-88e7-f0d0c5d00000
12,393.214716158976,1,4,1000,4,9,13642f2f-62ef-4543-8a2d-1d629fa19e45
13,494.0,1,4,1001,0,4,N/A
14,494.0,1,4,1001,0,4,0a8d92c7-6dcf-49a0-9dd1-b4f401608756
15,505.0,0,1,1,0,4,N/A
16,505.0,0,1,1,0,4,0a8d92c7-6dcf-49a0-9dd1-b4f401608756
17,519.474441278516,1,4,1000,5,7,35f38c8a-bd95-4815-9164-3d640eab0b85
18,537.0,2,5,2001,0,10,N/A
19,537.0,2,5,2001,0,10,c9b7e1a8-e8fc-4caf-803a-8e1d7faf7e17
20,556.42398577256,1,4,1001,1,5,cf789e88-2893-4113-bb57-1db3e24703ef
21,570.4664466772732,1,4,1001,2,6,49d8db64-1d0d-4e81-94e4-b2a89e19daea
22,570.4664466772732,1,4,1001,3,8,7e6d8ef6-387d-4d48-bc94-e39f59a2550e
23,577.2756964720523,1,4,1001,4,9,9cd508ef-6642-40eb-b7ef-3c212ff9b506
24,625.7776623644094,0,1,1,1,5,25b03589-0904-46a9-941f-faa621151dc2
25,653.8542634372106,0,1,1,2,6,49d8db64-1d0d-4e81-94e4-b2a89e19daea
26,675.6728297031143,2,5,2000,1,6,c88bb787-6b2a-4056-a584-91386d3086fa
27,675.6728297031143,2,5,2000,2,7,35f38c8a-bd95-4815-9164-3d640eab0b85
28,680.1745427046778,0,1,1,3,7,c8c9adfe-8b09-490c-bd98-ba0213c41789
29,737.0,0,1,2,0,4,N/A
30,737.0,0,1,2,0,4,0a8d92c7-6dcf-49a0-9dd1-b4f401608756
31,749.0,1,4,1002,0,4,N/A
32,749.0,1,4,1002,0,4,0a8d92c7-6dcf-49a0-9dd1-b4f401608756
33,796.3071067223202,0,1,2,1,5,cf789e88-2893-4113-bb57-1db3e24703ef
34,805.0,2,5,2002,0,10,N/A
35,805.0,2,5,2002,0,10,2617817d-c543-42f1-91d0-f0a18ef78c3f
