,time,add_or_remove,worker_id
0,0,add,0a8d92c7-6dcf-49a0-9dd1-b4f401608756
1,0,add,cf789e88-2893-4113-bb57-1db3e24703ef
2,0,add,25b03589-0904-46a9-941f-faa621151dc2
3,0,add,c88bb787-6b2a-4056-a584-91386d3086fa
4,0,add,49d8db64-1d0d-4e81-94e4-b2a89e19daea
5,0,add,35f38c8a-bd95-4815-9164-3d640eab0b85
6,0,add,c8c9adfe-8b09-490c-bd98-ba0213c41789
7,0,add,b93f8c7c-52b7-4c04-8358-82b404c50a7f
8,0,add,2cc8c1a5-5807-4c69-8344-2cfc45ce4d8a
9,0,add,7e6d8ef6-387d-4d48-bc94-e39f59a2550e
10,0,add,5e131743-fff8-4750-88e7-f0d0c5d00000
11,0,add,9cd508ef-6642-40eb-b7ef-3c212ff9b506
12,0,add,1f040611-9d7b-4002-b55b-f2b7d3e1efba
13,0,add,13642f2f-62ef-4543-8a2d-1d629fa19e45
14,0,add,f33fde52-e324-4ada-963c-9fba99b5c3ca
15,0,add,483c4562-00f2-4515-a88a-3ff9c163fbe6
16,0,add,c9b7e1a8-e8fc-4caf-803a-8e1d7faf7e17
17,0,add,2617817d-c543-42f1-91d0-f0a18ef78c3f
