,time,add_or_remove,worker_id
0,0,add,3a843919-e0f2-4f82-972c-a32031feb272
1,0,add,561d6f02-af91-4812-a32c-1ea209a27435
2,0,add,8429d13d-e1ea-4898-a6a7-e2fc81959e54
3,0,add,9021134c-24fa-49ae-b849-128bb694dac9
4,0,add,d102e473-2177-45ff-8891-96a607369c2d
5,0,add,036efb9f-748e-49b2-893e-d52c20792f4d
6,0,add,6d3d9ad0-2048-45ce-9a8f-948d48436c64
7,0,add,29759416-0888-4bde-8416-3cc52e2a7fac
8,0,add,5168f950-3541-4c2c-8189-f6ac2293191b
9,0,add,7e95f362-ee19-4926-9f2b-f386638dd677
10,0,add,fff9dbcf-8f9b-4b39-bea0-94158ff59a2a
