,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp
0,0,0,cf433ac3-55ca-4a28-8df8-860af568496d,6,0,6c4bb0fb-cdf9-4d63-be83-b38021d97259,59.0,59.0,59.0,59.0,66.17402783459448,
1,0,1,cf433ac3-55ca-4a28-8df8-860af568496d,6,1,c910e675-ba63-4dcc-9960-c36b39a31c55,59.0,59.0,59.0,59.0,92.86428752355253,
2,1000,0,12489b82-8862-4441-a832-126208845894,7,15,c409a660-3dfa-4714-831c-0c63b5647f6f,59.0,59.0,59.0,59.0,69.02098335287278,
3,2000,0,5133419e-bc43-4f75-ad72-48d1d0ddf86c,8,16,11490223-6cf4-4c3f-88c2-54790ebae4e8,63.0,63.0,63.0,63.0,89.31876509172248,
4,1000,1,12489b82-8862-4441-a832-126208845894,7,0,6c4bb0fb-cdf9-4d63-be83-b38021d97259,69.02098335287278,,,69.02098335287278,77.58488697326459,
5,1000,2,12489b82-8862-4441-a832-126208845894,7,1,d7a71869-b9ba-47c6-b7ca-fa4dfe90dfbc,69.02098335287278,69.02098335287278,69.02098335287278,69.02098335287278,98.72467396986302,
6,2000,1,5133419e-bc43-4f75-ad72-48d1d0ddf86c,8,0,6c4bb0fb-cdf9-4d63-be83-b38021d97259,89.31876509172248,,,89.31876509172248,96.53896142918128,
7,2000,2,5133419e-bc43-4f75-ad72-48d1d0ddf86c,8,1,15e3488d-c1b8-4cfb-bde4-4523d3856d18,89.31876509172248,89.31876509172248,89.31876509172248,89.31876509172248,120.30403418427916,
8,0,2,cf433ac3-55ca-4a28-8df8-860af568496d,6,2,6c4bb0fb-cdf9-4d63-be83-b38021d97259,92.86428752355253,92.86428752355253,92.86428752355253,92.86428752355253,102.01241476241947,
9,1000,3,12489b82-8862-4441-a832-126208845894,7,2,6c4bb0fb-cdf9-4d63-be83-b38021d97259,98.72467396986302,98.72467396986302,98.72467396986302,102.01241476241947,109.5490799337013,
10,0,3,cf433ac3-55ca-4a28-8df8-860af568496d,6,3,243682b3-27e4-4067-9f0e-44e96561b31b,102.01241476241947,102.01241476241947,102.01241476241947,102.01241476241947,127.04073318050428,
11,1000,4,12489b82-8862-4441-a832-126208845894,7,3,700bae6a-b22d-4626-8208-0a0cf2c30236,109.5490799337013,109.5490799337013,109.5490799337013,109.5490799337013,135.750664954921,
12,1001,0,12489b82-8862-4441-a832-126208845894,7,15,c409a660-3dfa-4714-831c-0c63b5647f6f,119.0,119.0,119.0,119.0,130.87800313048675,
13,2000,3,5133419e-bc43-4f75-ad72-48d1d0ddf86c,8,2,6c4bb0fb-cdf9-4d63-be83-b38021d97259,120.30403418427916,120.30403418427916,120.30403418427916,120.30403418427916,126.52295897654324,
14,2001,0,5133419e-bc43-4f75-ad72-48d1d0ddf86c,8,16,11490223-6cf4-4c3f-88c2-54790ebae4e8,123.0,123.0,123.0,123.0,141.73797744867687,
15,2000,4,5133419e-bc43-4f75-ad72-48d1d0ddf86c,8,3,b6dce365-87e4-4eb2-8cf1-e5a9af055cb1,126.52295897654324,126.52295897654324,126.52295897654324,126.52295897654324,151.92745804669133,
16,1,0,cf433ac3-55ca-4a28-8df8-860af568496d,6,0,6c4bb0fb-cdf9-4d63-be83-b38021d97259,127.0,127.0,127.0,127.0,134.99429881325486,
17,1,1,cf433ac3-55ca-4a28-8df8-860af568496d,6,1,c910e675-ba63-4dcc-9960-c36b39a31c55,127.0,127.0,127.0,127.0,159.34921033704916,
18,0,4,cf433ac3-55ca-4a28-8df8-860af568496d,6,14,5a1d0b52-325c-4fd0-bf3a-a44014e9e875,127.04073318050428,127.04073318050428,127.04073318050428,127.04073318050428,129.22359033125514,
19,1001,1,12489b82-8862-4441-a832-126208845894,7,0,6c4bb0fb-cdf9-4d63-be83-b38021d97259,130.87800313048675,,,134.99429881325486,142.49961807410182,
20,1001,2,12489b82-8862-4441-a832-126208845894,7,1,d7a71869-b9ba-47c6-b7ca-fa4dfe90dfbc,130.87800313048675,130.87800313048675,130.87800313048675,130.87800313048675,162.68582750561282,
21,2001,1,5133419e-bc43-4f75-ad72-48d1d0ddf86c,8,0,6c4bb0fb-cdf9-4d63-be83-b38021d97259,141.73797744867687,,,142.49961807410182,149.43244504096717,
