,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,4704f305-45f3-4d88-8583-7baa327eb625,8,0,063080b6-e1f4-457d-bbbf-0b54dbba0561,16.0,16.0,16.0,16.0,23.691350695046257,,1,11,1.0
1,2000,1,4704f305-45f3-4d88-8583-7baa327eb625,8,1,32e27a65-c3ed-4ba8-9585-ed10f8ef6558,16.0,16.0,16.0,16.0,45.48150493885373,,1,11,1.0
2,0,0,294e0356-4985-40b9-8b30-823a5113e0fd,6,0,063080b6-e1f4-457d-bbbf-0b54dbba0561,26.0,26.0,26.0,26.0,33.88008965586739,,2,10,1.0
3,0,1,294e0356-4985-40b9-8b30-823a5113e0fd,6,1,518cf360-f450-4aa7-86bd-64ed70fc5915,26.0,26.0,26.0,26.0,57.0949672121739,,2,10,1.0
4,1000,0,8d9f8f0d-eb32-4104-872e-7d526bac6850,7,0,063080b6-e1f4-457d-bbbf-0b54dbba0561,28.0,28.0,28.0,33.88008965586739,41.524378504491494,,3,8,1.0
5,1000,1,8d9f8f0d-eb32-4104-872e-7d526bac6850,7,1,639bab5d-ad3f-4f33-a022-4f8b1183f0c9,28.0,28.0,28.0,28.0,57.12855029898285,,3,8,1.0
6,2001,0,4704f305-45f3-4d88-8583-7baa327eb625,8,0,063080b6-e1f4-457d-bbbf-0b54dbba0561,43.0,43.0,43.0,43.0,50.44859562216124,,4,8,1.0
7,2001,1,4704f305-45f3-4d88-8583-7baa327eb625,8,1,32e27a65-c3ed-4ba8-9585-ed10f8ef6558,43.0,43.0,43.0,45.48150493885373,75.71015702165704,,4,8,1.0
8,2000,2,4704f305-45f3-4d88-8583-7baa327eb625,8,2,063080b6-e1f4-457d-bbbf-0b54dbba0561,45.48150493885373,45.48150493885373,45.48150493885373,45.48150493885373,51.85813617843184,,4,8,1.0
9,1001,0,8d9f8f0d-eb32-4104-872e-7d526bac6850,7,0,063080b6-e1f4-457d-bbbf-0b54dbba0561,49.0,49.0,49.0,50.44859562216124,57.65128680863195,,5,6,1.0
10,1001,1,8d9f8f0d-eb32-4104-872e-7d526bac6850,7,1,518cf360-f450-4aa7-86bd-64ed70fc5915,49.0,49.0,49.0,57.0949672121739,88.23843753378868,,5,6,1.0
11,2000,3,4704f305-45f3-4d88-8583-7baa327eb625,8,3,af29b63b-5657-47f4-9ac5-a487dede7a14,51.85813617843184,51.85813617843184,51.85813617843184,51.85813617843184,75.11588363443111,,5,7,1.0
12,0,2,294e0356-4985-40b9-8b30-823a5113e0fd,6,2,063080b6-e1f4-457d-bbbf-0b54dbba0561,57.0949672121739,57.0949672121739,57.0949672121739,57.0949672121739,63.25672520211496,,5,7,1.0
13,1000,2,8d9f8f0d-eb32-4104-872e-7d526bac6850,7,2,063080b6-e1f4-457d-bbbf-0b54dbba0561,57.12855029898285,57.12855029898285,57.12855029898285,63.25672520211496,69.72522918649717,,5,6,1.0
14,1,0,294e0356-4985-40b9-8b30-823a5113e0fd,6,0,063080b6-e1f4-457d-bbbf-0b54dbba0561,58.0,58.0,58.0,58.0,65.52375587154788,,6,7,1.0
15,1,1,294e0356-4985-40b9-8b30-823a5113e0fd,6,1,639bab5d-ad3f-4f33-a022-4f8b1183f0c9,58.0,58.0,58.0,58.0,86.98206095791974,,6,7,1.0
16,0,3,294e0356-4985-40b9-8b30-823a5113e0fd,6,3,c746f5d3-81ec-460c-bc75-c9a2a0f3d5f6,63.25672520211496,63.25672520211496,63.25672520211496,63.25672520211496,87.21954468466717,,6,6,1.0
17,1000,3,8d9f8f0d-eb32-4104-872e-7d526bac6850,7,3,f96adae9-2e93-4977-9d2b-dab3025d6400,69.72522918649717,69.72522918649717,69.72522918649717,69.72522918649717,98.35144542089743,,6,6,1.0
