,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,dropped_at_task_id,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,8ae792b9-0988-4582-95c9-bf6c90c01447,8,0,92d381ba-cd75-4096-9e14-9bd1049ad56b,32.88,32.88,32.96,32.96,39.701786998793686,,,1,11,0.0
1,2000,1,8ae792b9-0988-4582-95c9-bf6c90c01447,8,1,c0204f59-8e7b-4ceb-aa18-cf0a106ccb55,32.88,32.88,32.88,32.88,64.18955410184654,,,1,11,0.0
2,1000,0,718795a3-44c0-47a2-9236-c9f640d26e37,7,0,92d381ba-cd75-4096-9e14-9bd1049ad56b,36.88,39.701786998793686,39.781786998793685,39.781786998793685,47.34290209324701,,,2,9,0.0
3,1000,1,718795a3-44c0-47a2-9236-c9f640d26e37,7,1,8759fed4-f1ef-421a-8759-7ccfdd5c49e0,36.88,36.88,37.68,37.68,67.07090459476314,,,2,9,0.0
4,0,0,6a4d69c2-bed5-4a0d-8a41-85fd97c2e40a,6,0,92d381ba-cd75-4096-9e14-9bd1049ad56b,40.88,47.34290209324701,47.42290209324701,47.42290209324701,54.85537329603615,,,3,8,0.0
5,0,1,6a4d69c2-bed5-4a0d-8a41-85fd97c2e40a,6,1,8569fdcb-db23-4fa0-b057-a8dfd9b362bf,40.88,40.88,41.68,41.68,71.4745582891793,,,3,8,0.0
6,2000,2,8ae792b9-0988-4582-95c9-bf6c90c01447,8,2,92d381ba-cd75-4096-9e14-9bd1049ad56b,64.18955410184654,64.18955410184654,65.78955410184653,65.78955410184653,80.7462855990529,,,3,9,0.0
7,1001,0,718795a3-44c0-47a2-9236-c9f640d26e37,7,0,92d381ba-cd75-4096-9e14-9bd1049ad56b,64.88,64.88,64.96,64.96,72.14425955786685,,,4,9,0.0
8,1001,1,718795a3-44c0-47a2-9236-c9f640d26e37,7,1,c0204f59-8e7b-4ceb-aa18-cf0a106ccb55,64.88,64.88,64.88,64.88,96.0910732057502,,,4,9,0.0
9,1000,2,718795a3-44c0-47a2-9236-c9f640d26e37,7,2,92d381ba-cd75-4096-9e14-9bd1049ad56b,67.07090459476314,80.7462855990529,82.34628559905289,82.34628559905289,87.23953471464662,,,4,7,0.0
10,2001,0,8ae792b9-0988-4582-95c9-bf6c90c01447,8,0,92d381ba-cd75-4096-9e14-9bd1049ad56b,69.88,72.14425955786685,72.30425955786684,72.30425955786684,80.63633811043135,,,5,7,0.0
