,time,add_or_remove,worker_id
0,0,add,21feb794-d3b6-4472-a542-1b0142641c04
1,0,add,9abde14c-c20c-4e64-9d32-07b8bad665b8
2,0,add,be6db0ca-4784-4d4e-99e4-f1c93b343164
3,0,add,429f28dd-6156-4172-b1a9-dd8593be6a3d
4,0,add,b1568311-50ec-4ea5-889e-9b91a486301c
5,0,add,c4d1af1b-9e86-4390-b788-2c418d46cbfd
6,0,add,e0ece1a8-583d-4778-ada9-964d8fa820bd
7,0,add,202767e4-9d35-4795-b9cd-03626bbecd07
8,0,add,e877885f-553b-4f11-8eda-a6253c89bda8
9,0,add,b39fce9f-3d18-47c5-8dfc-1107403c634f
10,0,add,8cbd1176-1964-43a2-9079-468e3126a2dd
