,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,6675aad7-ca94-41de-93fe-f198bfb5ae3c,0,424015d7-b534-4810-a8af-c2e6dc05fe52,1,0,24
1,f83d2953-a80b-4f86-9cf1-c489688cec2e,0,0b74b45b-db58-4243-af22-450f3a3ae6d1,1,0,24
2,9081ef05-ac93-46b5-862b-4bbdba5e661b,0,5c72c1bf-98cd-4812-9ba5-362f7b66f07d,1,0,24
3,b6862a68-1d25-4a78-8cde-70a720b96d3a,0,9920ff1f-bf13-47e9-b8a2-42e1325796e9,3,0,6
4,1aee6e14-e8cf-4580-aa6b-a9d426327ccc,0,af3633a4-ddaa-4dbf-9765-17b4b817befa,3,0,6
5,fb3dd1c1-bc19-438d-8901-3c818c22ac48,0,bb527b32-fe75-496a-9820-5393e0a09db0,3,0,6
6,746b760f-d287-4f0e-a238-fde7d46053dc,0,32fcd149-7824-4cc8-bbc9-76d6219cc430,0,0,6
7,746b760f-d287-4f0e-a238-fde7d46053dc,0,d5f5c58b-c453-4bd5-a26c-d8255d7ab483,2,0,6
8,291c2e84-c9a9-434c-bbb4-23fbdbe11071,0,c3f8738e-cc44-45f8-8133-9eadbb0354e7,14,0,6
9,f7eb368e-1560-43a6-8b50-65ede6ce9197,0,5a87bfbe-8cc7-4025-8dc1-fd7ecee5d374,15,0,6
10,62e2922e-5d1b-4d8f-a42a-7bb000a303e0,0,2c89d744-3863-4eb6-adf7-50f4aad26b23,16,0,6
