,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,e52825ec-4051-46c0-b81f-1b0eb6788edf,1,882b4821-14e6-4ee1-90ad-7cf21d6b05f4,placed
1,0,0,8d0c2df7-6da2-4e5c-8535-c1f79b482878,1,4a631b3d-b369-43a5-9e0f-1e95bf662511,placed
2,0,0,dd522477-48f8-4c6b-b1f4-e416013c602b,1,d6075b36-a8bc-4f23-8928-a4641e6b3bdc,placed
3,0,0,8395a3a9-9e23-4076-8347-15bb44bb6e9d,3,3e50893e-4021-48c2-ba7b-dfecc3ef6a1b,placed
4,0,0,451af3ba-1034-4c17-9dd2-88c7b2661f8a,3,d0f4fbce-c24d-4b56-b560-2c9205918307,placed
5,0,0,7c931301-0cd0-4942-81f3-a0d4a16b4f16,3,95a5bcc0-657f-4217-a341-bb64ccd578a9,placed
6,0,0,bc32e864-a5cb-4f1f-b8f8-5a0996fb22a5,0,880c8479-1e1f-4eb7-861b-a031957f225e,placed
7,0,0,bc32e864-a5cb-4f1f-b8f8-5a0996fb22a5,2,350cfab4-9848-4ce4-8475-50be70cccdca,placed
8,0,0,4c7ba2c2-0904-4c42-9b9c-45a1285bacf2,14,32ff0ebd-4cac-464a-a374-3d94e5104e42,placed
9,0,0,d630515e-9b30-4120-b33b-18a604500b28,15,d00028ea-f47d-456e-9f6c-d30a196a174f,placed
10,0,0,05acd4da-e95f-4819-9588-e8468b3e189e,16,23a2981a-0df4-4ccf-873f-816687f659cb,placed
