,time,add_or_remove,worker_id
0,0,add,52df6267-3287-496c-89a7-3748c913ce47
1,0,add,70f7add1-c8c1-4e93-90ca-d51d86c937c5
2,0,add,f2cfd9b2-7a2a-4a2f-97bc-ea146f377f69
3,0,add,be71aa7f-11d0-4474-b1aa-849444620c8c
4,0,add,d325898d-7dea-4d5d-b89a-cddd60498a16
5,0,add,65616d03-de06-47f5-840c-653d9811bd4c
6,0,add,c0fb040a-910e-4ed1-9d80-e5f837e1c90b
7,0,add,b126afeb-4000-46a7-91f7-a27e98c4636e
8,0,add,a82008a1-11d7-4f55-b3ab-17491c68a5c3
9,0,add,73ce43a8-1ce0-487e-aa7f-60303c0b9035
10,0,add,0d6b3885-4f46-41e5-8bd1-850f3c96e323
