,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,9101c0eb-8add-40f8-8b1e-e3adac83d737,1,455d2d01-22c7-49a3-97b7-795b01c19323,placed
1,0,0,dbb3bb04-8d95-4b39-a435-2adad654ca77,1,7578481f-d2e6-4e9a-9fc7-5d12523029b6,placed
2,0,0,adda0b27-2fd6-455c-92f6-54c4940820f8,1,b7b18eca-466c-4ec1-8927-5f790fa99c91,placed
3,0,0,e39d9b4c-a7ae-496d-a83b-b3bea81dd525,3,1a8d5bf4-148f-46ba-9149-dd0ccf9c9e3c,placed
4,0,0,082f26e6-20d0-4d11-b348-a33ff5a5a996,3,ff808e28-73f9-4a49-821a-02703f3eb81a,placed
5,0,0,270aa32e-ca00-45a0-b4f4-6516eeb44ba4,3,e9a1ac7c-a970-4585-908c-727088b89d28,placed
6,0,0,6fa88f20-7a73-4629-9eb3-1106eb6266a9,0,53e9725b-780a-4b50-997a-3c482395583c,placed
7,0,0,6fa88f20-7a73-4629-9eb3-1106eb6266a9,2,c62f85d3-18a0-4e3d-8dc7-9b987491ef9e,placed
8,0,0,c482b36a-9b06-4fea-b12d-95f56fd534f0,14,ef95e707-fb03-4ab1-8b15-8054d207b9dd,placed
9,0,0,75f3bf6f-b395-4f2a-9e9f-eb0987fff649,15,61788490-dac5-48dc-a1e4-f882471d8c3c,placed
10,0,0,10b301ed-e4f6-4a95-b5c2-22c199f6c0c6,16,399a2353-f4d0-4a2a-9942-732a252cee98,placed
