,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,af512dc2-06fd-4037-af98-f3c666e10ce8,1,07886cb2-8a70-4eef-a8dc-bdc60492fa39,placed
1,0,0,c3bef392-7e9d-42f6-ad0f-762b854dbb6b,1,96e44e5b-4147-4684-9ff5-ce113634e0f1,placed
2,0,0,616f889f-f4ee-44b2-9658-471776092c2a,1,da75f6ca-9ff1-47b6-9c97-ae6649eb0c1a,placed
3,0,0,acbd626c-5197-4895-871e-98d580c7ce54,3,9b77c069-32cd-48b6-9ac0-0b40362b599f,placed
4,0,0,20fa6022-9911-4a72-9652-d33fd66f4ca8,3,a5f311d7-fff4-44d5-ab30-1eba171117fd,placed
5,0,0,63edf3ed-8d09-4f91-ac42-010e68751b77,3,37f39b2c-5b10-4e76-8a25-1e772c832643,placed
6,0,0,c06ad526-4cbe-4845-81c9-ccf1a64bf17f,0,c43247e2-49fb-4eac-8fcf-c8eb1c31eb53,placed
7,0,0,c06ad526-4cbe-4845-81c9-ccf1a64bf17f,2,642e146e-6e49-4011-98ed-dc7b606793c3,placed
8,0,0,c8ccaecd-9205-4a74-807b-312a48ff1c53,14,7f2e4046-10bd-41df-9d7a-6ff6796f02c4,placed
9,0,0,cba70037-3c9d-481b-b0c1-a70ea1b908b3,15,4c16bdf0-b13f-47dc-9462-2322023a9fee,placed
10,0,0,7c9f43b4-29cf-4cb5-876c-3415dd410ec9,16,a8e08305-136d-4189-beb1-1734a592d28c,placed
