,time,event
0,18.0,"[18] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1000, Workflow 7], 'from_client_id': UUID('e4619246-fe6b-427a-8f6d-2a29ef03fb8a'), 'ignore_transfer_time': False}"
1,18.88,"[18.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1000, Workflow 7]}"
2,18.88,"[18.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(1000, 0)]}"
3,23.0,"[23] [Event ID: 0] Job Sent to Scheduler {'job': [Job 0, Workflow 6], 'from_client_id': UUID('9abc49e0-0aed-4186-b596-642ed44880e8'), 'ignore_transfer_time': False}"
4,23.88,"[23.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 0, Workflow 6]}"
5,23.88,"[23.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(0, 0)]}"
6,29.0,"[29] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('eb6d261c-a5d9-43d8-97a8-43cf9eceac06'), 'ignore_transfer_time': False}"
7,29.88,"[29.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
8,29.88,"[29.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(2000, 0)]}"
9,52.0,"[52] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1, Workflow 6], 'from_client_id': UUID('9abc49e0-0aed-4186-b596-642ed44880e8'), 'ignore_transfer_time': False}"
10,52.88,"[52.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1, Workflow 6]}"
11,52.88,"[52.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(1, 0)]}"
12,53.0,"[53] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1001, Workflow 7], 'from_client_id': UUID('e4619246-fe6b-427a-8f6d-2a29ef03fb8a'), 'ignore_transfer_time': False}"
13,53.88,"[53.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1001, Workflow 7]}"
14,53.88,"[53.88] [Event ID: 2] Tasks Assigned to Worker {'worker_id': UUID('4ec3178d-f9ed-47cd-be0f-a2934ec982ef'), 'tasks': [[Job ID 1001, Task ID 0]]}"
15,53.88,"[53.88] [Event ID: 2] Tasks Assigned to Worker {'worker_id': UUID('e33ff873-29e5-4976-84a0-36649a14a5ab'), 'tasks': [[Job ID 1001, Task ID 1]]}"
16,53.88,"[53.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 0]], 'from_worker_id': None, 'to_worker_id': UUID('4ec3178d-f9ed-47cd-be0f-a2934ec982ef'), 'ignore_transfer_time': True}"
17,53.88,"[53.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 1]], 'from_worker_id': None, 'to_worker_id': UUID('e33ff873-29e5-4976-84a0-36649a14a5ab'), 'ignore_transfer_time': True}"
18,53.88,"[53.88] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1001, Task ID 0]], 'from_worker_id': None, 'to_worker_id': UUID('4ec3178d-f9ed-47cd-be0f-a2934ec982ef')}"
