,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,0.0,0.0,0.08760000000082271,0.023468932459288865
1,6.0,1.0,0.0,0.0,0.5463999999998023,0.41782965622547713
2,6.0,2.0,0.01600000000000682,0.1592776486811348,1.6751999999993854,0.3607701693810905
3,6.0,3.0,0.0,0.0,2.1327999999995777,0.9417701901694259
4,6.0,4.0,0.0,0.0,2.4432000000006417,0.3192423463070175
5,7.0,0.0,0.0,0.0,0.08776000000085314,0.023688468577173934
6,7.0,1.0,0.0,0.0,0.5623999999998457,0.4040166697914602
7,7.0,2.0,0.009600000000005821,0.12362492921389945,1.6655999999993678,0.3407825887173534
8,7.0,3.0,0.0,0.0,2.1151999999995583,0.9031636976015376
9,7.0,4.0,0.0,0.0,2.4384000000006636,0.30129091625235854
10,8.0,0.0,0.0,0.0,0.08848000000083221,0.024639332310023757
11,8.0,1.0,0.0,0.0,0.5231999999998557,0.42825829258177794
12,8.0,2.0,0.011200000000006184,0.13346300001270783,1.6927999999993817,0.39418719353082593
13,8.0,3.0,0.0,0.0,2.1391999999995717,0.9516769667537954
14,8.0,4.0,0.0,0.0,2.448000000000654,0.3361681261049205
