,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,2.209080706125504,2.410654926356985,0.0,0.0
1,6.0,1.0,74.59394770992118,46.756507984200084,0.0,0.0
2,6.0,2.0,21.542721054444698,29.710740144303053,1.5999999999996657,8.324571433361357e-13
3,6.0,3.0,23.63575901986054,21.24726721713078,1.599999999999662,8.333290022111751e-13
4,6.0,4.0,0.15342496952813542,0.5568459508414566,2.400000000000341,8.346473337591893e-13
5,7.0,0.0,1.967942835972912,2.333873262809723,0.0,0.0
6,7.0,1.0,76.19048295481427,44.964602626458024,0.0,0.0
7,7.0,2.0,18.820382177417596,26.01697055221895,1.5999999999996464,8.363062681168643e-13
8,7.0,3.0,22.090477442713354,20.332543185102203,1.599999999999646,8.360887273311934e-13
9,7.0,4.0,1.9432743022898855,3.407671335722876,2.4000000000003547,8.387540634369907e-13
10,8.0,0.0,2.11605856132483,2.36740379280529,0.0,0.0
11,8.0,1.0,75.7099168730072,46.81847387928268,0.0,0.0
12,8.0,2.0,20.049455931107346,28.83060806271257,1.5999999999996548,8.352876265168262e-13
13,8.0,3.0,22.04806914694784,21.136566345233877,1.5999999999996473,8.369287179647948e-13
14,8.0,4.0,6.312599059341775,7.632899650209676,2.4000000000003534,8.38071381144629e-13
