,time,add_or_remove,worker_id
0,0,add,f81ef10d-b334-40a8-b52b-bf858f2a96ab
1,0,add,19a7a881-8600-410b-83c6-f6780b46911a
2,0,add,e609fbe4-fedc-43a4-8260-c6c1536edaaa
3,0,add,dc39f133-71d4-464b-9cd6-7cc2f49eb62b
4,0,add,fe2b75cd-9533-4781-9d8e-63de4f973d4b
5,0,add,3dc330e1-e467-4333-a3df-67ef6e64d852
6,0,add,41ea2837-5e29-4fe6-97b8-9f02d42f91f4
7,0,add,0b4f4fed-5c58-40af-b5e9-cf7cd217b18a
8,0,add,66ca93ac-1990-4c70-8eb2-140a1e37103f
9,0,add,a64a9132-cdf0-49bd-8bf6-7802915160fa
10,0,add,29a710e0-54d2-4958-a3d6-8c5b50bb13a1
