,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,6431a8d9-f3b3-4a6e-ac81-39173c9a40fd,0,68dd8c9a-1682-4d0e-ba25-a8e566f3cdd3,1,0,24
1,7b3adb39-0e2a-47f8-b214-3d9874c2f0fb,0,4c2af96d-4185-4aad-922b-b5e94d78a008,1,0,24
2,4e68fdef-5b3f-4f4a-9497-9ac8f4e0c238,0,d19ed63d-01fd-404c-8428-837f896161fe,1,0,24
3,afb13115-eabb-4624-ba34-196656fc89a8,0,13c7da3e-94bd-48a7-81eb-ed72ab178392,3,0,6
4,2d8ddb97-1a7d-4815-a7c2-b1f26ea5926c,0,3b656836-6b51-481f-89c0-cd3a68734d64,3,0,6
5,19d3c1d2-d63b-40b7-ae5f-3376471981f4,0,1ad340d2-a72d-4c78-9e08-81cf2665b7bf,3,0,6
6,3bdc9f29-427b-4f46-95da-4d38ef2f1638,0,57325cb1-90b4-405f-a3d1-b94f81b6268b,0,0,6
7,3bdc9f29-427b-4f46-95da-4d38ef2f1638,0,84ef0d9d-0748-452d-8382-202fc691cdb6,2,0,6
8,f5621990-6acd-4848-aab3-a431fd7e32ab,0,e2e9e81a-3585-4957-972d-a94c2dc5caae,14,0,6
9,69a9432b-29da-436c-97c8-e63def1aa1a1,0,f9025c9b-c504-4be9-b1ed-172aafeeabfb,15,0,6
10,228cca4b-1073-4f63-a39d-32ed60b531b0,0,f038f570-58e9-4f31-a9e9-c145e2e24c3a,16,0,6
