,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,a5b9b129-85f0-483c-ad50-383061e8466e,0,2bed21b4-c330-4cba-b4ac-911857e5823a,1,0
1,e9478790-673c-4e80-8d3d-b4449e539e47,0,e9c55a3f-efc4-4c54-bffe-e240dbdb9691,1,0
2,7e90b037-61ca-4bd9-be45-9d24d23630b1,0,96c15c99-1866-4165-a4e5-530030c346c4,1,0
3,66c3f695-33cd-40fa-8f39-09ddd827d118,0,2f7933cd-47bd-4010-ab2e-3de0b0bf3d62,3,0
4,bb0d9edd-f80e-4540-b71f-b0887e3cca2c,0,a8238d84-1ee4-43cc-b623-e85a7a0b5604,3,0
5,b8be2d8f-bfa9-420e-8a40-10c6c53f7f22,0,c982fd0d-cb8d-4a50-95c9-0c328132cc48,3,0
6,e2d1a73d-bf8e-4322-94c1-2fb2b4575742,0,970d1389-84f6-4283-a62a-0e182947ecd4,0,0
7,e2d1a73d-bf8e-4322-94c1-2fb2b4575742,0,ac28d306-8f48-4d9c-aee5-97e779ab97a0,2,0
8,2d2609ae-2bb3-43af-a801-4f6b49e93804,0,bfd64620-6ef0-4b44-aaf9-0124b1ac29ca,14,0
9,db4e733f-3bdb-4c3c-ba5a-b62893e58bb5,0,0aff359a-a702-4aa5-b6bf-154a083c3cf8,15,0
10,8f1a7fb6-05ce-4ba9-a23b-8d616559123c,0,5178fe9a-8ba8-43b8-a23c-750831c716b1,16,0
