,time,add_or_remove,worker_id
0,0,add,ddcf6f8f-1aee-434e-ae88-80b02ed3732e
1,0,add,a1ce99f8-5cb1-4a55-ae78-1883c76af4df
2,0,add,fd635d1c-a266-4b27-acad-814d2119bd35
3,0,add,2b9e7b0c-44c8-4902-83e6-013e11fb619d
4,0,add,b7a0681f-f971-43ab-8fb1-9c27e21563ae
5,0,add,4d666bf4-414f-478a-aab7-c80b250e6e70
6,0,add,579da0e4-4665-421a-8aa4-13dddd088a82
7,0,add,5d70c57d-0a16-4dd0-ac23-8e64e79a0eca
8,0,add,ca22d323-595c-46d4-8879-3638c65de187
9,0,add,8cf5ac8e-dfcf-41df-a8a7-e7878c96171a
10,0,add,fa9b9044-5964-4ea3-a0d7-b47ee5bf2560
