,time,client_id,workflow_id,job_id,task_id,model_id,worker_id
0,80.0,0,1,0,0,4,N/A
1,80.0,0,1,0,0,4,98b62ad4-2343-464d-87b2-3be26de50d0b
2,87.0,1,4,1000,0,4,N/A
3,87.0,1,4,1000,0,4,98b62ad4-2343-464d-87b2-3be26de50d0b
4,92.0,2,5,2000,0,10,N/A
5,92.0,2,5,2000,0,10,e4ca3d95-9b80-47b3-96de-8649e0fd1cca
6,141.0905373924869,0,1,0,1,5,d5406646-44d7-4400-a715-85f93f0ffb5d
7,148.53879477835608,0,1,0,2,6,de953189-25bb-4e44-a7eb-87ead9c848b3
8,170.0,0,1,1,0,4,N/A
9,170.0,0,1,1,0,4,98b62ad4-2343-464d-87b2-3be26de50d0b
10,175.96364351333213,0,1,0,3,7,94f7f4a8-c2fa-4082-b4a8-bc9a0df7ac30
11,176.0,1,4,1001,0,4,N/A
12,176.0,1,4,1001,0,4,98b62ad4-2343-464d-87b2-3be26de50d0b
13,185.0,2,5,2001,0,10,N/A
14,185.0,2,5,2001,0,10,dbd9d2ff-b9bd-4595-abed-13f59654247e
15,210.13119375593925,1,4,1000,1,5,5c749254-0648-4ffc-ad40-6f11f5c4efa7
16,228.29079851874897,1,4,1000,2,6,de953189-25bb-4e44-a7eb-87ead9c848b3
17,228.29079851874897,1,4,1000,3,8,84684af8-2cca-4645-88dd-edc978517b58
18,234.94837845189682,1,4,1000,4,9,943b1e13-fe24-4585-8d24-12935f166872
19,243.0,0,1,2,0,4,N/A
20,243.0,0,1,2,0,4,98b62ad4-2343-464d-87b2-3be26de50d0b
21,264.0,1,4,1002,0,4,N/A
22,264.0,1,4,1002,0,4,98b62ad4-2343-464d-87b2-3be26de50d0b
23,266.0,2,5,2002,0,10,N/A
24,266.0,2,5,2002,0,10,cddba79e-e569-4e3e-b945-a7eaa7ad5e83
25,279.4616687939301,0,1,1,1,5,d5406646-44d7-4400-a715-85f93f0ffb5d
26,299.078543904122,0,1,1,2,6,26b0ecfd-4f65-4400-9d39-06a90f6def62
27,301.8851724287182,0,1,1,3,7,94f7f4a8-c2fa-4082-b4a8-bc9a0df7ac30
28,314.34762613594256,2,5,2000,1,6,de953189-25bb-4e44-a7eb-87ead9c848b3
29,314.34762613594256,2,5,2000,2,7,94f7f4a8-c2fa-4082-b4a8-bc9a0df7ac30
30,329.0,0,1,3,0,4,N/A
31,329.0,0,1,3,0,4,98b62ad4-2343-464d-87b2-3be26de50d0b
32,342.0,1,4,1003,0,4,N/A
33,342.0,2,5,2003,0,10,N/A
34,342.0,1,4,1003,0,4,98b62ad4-2343-464d-87b2-3be26de50d0b
35,342.0,2,5,2003,0,10,e4ca3d95-9b80-47b3-96de-8649e0fd1cca
36,344.3206875877277,1,4,1001,1,5,5c749254-0648-4ffc-ad40-6f11f5c4efa7
