,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,2e221e04-8207-4c34-8d83-a88b80bb4f9c,0,2ebac6a2-613d-4659-bef6-f0560dc4d18b,1,0,24
1,05932e27-731d-4810-9376-76d499ceb702,0,f1e89815-4de4-4de5-8d00-3cdb4d2f3ee7,1,0,24
2,2252401a-3fcc-42fc-b87b-91604b3781bf,0,7a725c8d-6e56-41ff-bd81-485f45ac1257,1,0,24
3,b52c6167-af66-4e3e-8fc7-ab9c36ca4d12,0,28ef7be0-d88d-47f6-818b-8becff7becb3,3,0,6
4,47e2cf8a-ac7f-4de8-92c3-b50a878645dd,0,2212e04b-bade-4f82-b207-32c40bf8a896,3,0,6
5,08bbb09f-e04c-42bc-be6f-ed53aaf741c7,0,2c11462e-c8e4-4a08-9d00-acd4f7831d3e,3,0,6
6,19f7ab9e-42cb-48aa-a2e1-43073a319cc6,0,950274e0-cecd-4b1b-9870-aaf307c9ca67,0,0,6
7,19f7ab9e-42cb-48aa-a2e1-43073a319cc6,0,9245b4fb-71dc-4a3a-8373-2868015b9d5d,2,0,6
8,af479438-5085-42ed-9300-35585efe2da6,0,51b1ce23-6176-4d7b-b9b7-07203497656e,14,0,6
9,41ecb077-b5f8-40e3-9026-31b4d5e0875f,0,142f6478-6e69-436b-85e2-1ec1fac920e1,15,0,6
10,28368e53-41a5-476f-9b1f-2ce2dcba184e,0,5a14f54f-7956-4783-8111-d3a40ca6ca91,16,0,6
