,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,0,26969e13-9b65-4163-8b6a-15e3f7648b97,16.0,16.0,16.0,16.0,23.406903845294906,,1,11,0.0
1,2000,1,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,1,e05c72f0-7c6f-4426-9710-386824432e68,16.0,16.0,16.0,16.0,46.54447833247127,,1,11,0.0
2,0,0,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,0,26969e13-9b65-4163-8b6a-15e3f7648b97,26.0,26.0,26.0,26.0,33.42091416906654,,2,10,0.0
3,0,1,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,1,5ef5d625-c793-4462-85f0-0924450d30de,26.0,26.0,26.0,26.0,57.34394224516691,,2,10,0.0
4,1000,0,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,0,26969e13-9b65-4163-8b6a-15e3f7648b97,28.0,33.42091416906654,33.42091416906654,33.42091416906654,41.39719088145233,,3,8,0.0
5,1000,1,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,1,12217db5-215b-40f1-a017-2683951e3d45,28.0,28.0,28.0,28.0,57.691682502152545,,3,8,0.0
6,2001,0,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,0,26969e13-9b65-4163-8b6a-15e3f7648b97,43.0,43.0,43.0,43.0,50.62046584614924,,4,8,0.0
7,2001,1,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,1,e05c72f0-7c6f-4426-9710-386824432e68,43.0,46.54447833247127,46.54447833247127,46.54447833247127,78.10371883371755,,4,8,0.0
8,2000,2,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,2,26969e13-9b65-4163-8b6a-15e3f7648b97,46.54447833247127,46.54447833247127,46.54447833247127,46.54447833247127,49.09683492279075,,4,8,0.0
9,1001,0,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,0,26969e13-9b65-4163-8b6a-15e3f7648b97,49.0,50.62046584614924,50.62046584614924,50.62046584614924,57.550086526704256,,5,6,0.0
10,1001,1,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,1,5ef5d625-c793-4462-85f0-0924450d30de,49.0,57.34394224516691,57.34394224516691,57.34394224516691,86.22156735475899,,5,6,0.0
11,2000,3,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,3,16a9bfc6-1604-4be7-945c-d50999aa8d2f,49.09683492279075,49.09683492279075,49.09683492279075,49.09683492279075,74.82735972073297,,5,7,0.0
12,0,2,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,2,26969e13-9b65-4163-8b6a-15e3f7648b97,57.34394224516691,57.34394224516691,57.34394224516691,57.34394224516691,64.87235216345948,,5,7,0.0
13,1000,2,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,2,26969e13-9b65-4163-8b6a-15e3f7648b97,57.691682502152545,64.87235216345948,64.87235216345948,64.87235216345948,67.27672498780886,,5,7,0.0
14,1,0,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,0,26969e13-9b65-4163-8b6a-15e3f7648b97,58.0,58.0,58.0,58.0,65.32326782360873,,6,7,0.0
15,1,1,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,1,12217db5-215b-40f1-a017-2683951e3d45,58.0,58.0,58.0,58.0,89.38187626094113,,6,7,0.0
16,0,3,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,3,ba967c0f-cd8e-48a7-af28-c25b6cd98e43,64.87235216345948,64.87235216345948,64.87235216345948,64.87235216345948,89.95738451084026,,6,6,0.0
17,1000,3,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,3,a5deb285-45b4-44a3-a906-2d2be42c990a,67.27672498780886,67.27672498780886,67.27672498780886,67.27672498780886,91.23954447036107,,6,6,0.0
18,2002,0,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,0,26969e13-9b65-4163-8b6a-15e3f7648b97,70.0,70.0,70.0,70.0,78.37776914756685,,7,5,0.0
19,2002,1,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,1,e05c72f0-7c6f-4426-9710-386824432e68,70.0,78.10371883371755,78.10371883371755,78.10371883371755,134.74971699204337,,7,5,0.0
20,1002,0,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,0,26969e13-9b65-4163-8b6a-15e3f7648b97,70.0,78.37776914756685,78.37776914756685,78.37776914756685,85.24692873025873,,8,5,0.0
21,1002,1,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,1,e05c72f0-7c6f-4426-9710-386824432e68,70.0,78.10371883371755,78.10371883371755,78.10371883371755,134.74971699204337,,8,5,0.0
22,2000,4,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,16,7eca5322-abdd-4c87-a2ac-2c740e84b601,74.82735972073297,74.82735972073297,74.82735972073297,74.82735972073297,95.61950684213932,,8,5,0.0
23,2001,2,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,2,26969e13-9b65-4163-8b6a-15e3f7648b97,78.10371883371755,78.10371883371755,78.10371883371755,78.10371883371755,83.41807901842604,,8,5,0.0
24,2,0,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,0,26969e13-9b65-4163-8b6a-15e3f7648b97,79.0,85.24692873025873,85.24692873025873,85.24692873025873,92.43464195196988,,9,3,0.0
25,2,1,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,1,5ef5d625-c793-4462-85f0-0924450d30de,79.0,86.22156735475899,86.22156735475899,86.22156735475899,116.96659980544831,,9,3,0.0
26,2001,3,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,3,16a9bfc6-1604-4be7-945c-d50999aa8d2f,83.41807901842604,83.41807901842604,83.41807901842604,83.41807901842604,111.66981724006422,,9,4,0.0
27,1001,2,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,2,26969e13-9b65-4163-8b6a-15e3f7648b97,86.22156735475899,86.22156735475899,86.22156735475899,86.22156735475899,95.19003135576664,,9,4,0.0
28,1,2,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,2,26969e13-9b65-4163-8b6a-15e3f7648b97,89.38187626094113,95.19003135576664,95.19003135576664,95.19003135576664,97.17912248627526,,9,3,0.0
29,0,4,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,14,7296fe7f-c2a7-4e9a-abee-4819a1fce9ad,89.95738451084026,89.95738451084026,89.95738451084026,89.95738451084026,92.04872556346176,,9,4,0.0
30,1000,4,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,15,0ad75855-f05f-418b-b3d5-3d7da62b1070,91.23954447036107,91.23954447036107,91.23954447036107,91.23954447036107,102.6027710801023,,9,4,0.0
31,1003,0,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,0,26969e13-9b65-4163-8b6a-15e3f7648b97,94.0,94.0,94.0,94.0,101.46723894394958,,9,5,0.0
32,1003,1,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,1,12217db5-215b-40f1-a017-2683951e3d45,94.0,94.0,94.0,94.0,124.13976900919916,,9,5,0.0
33,1001,3,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,3,ba967c0f-cd8e-48a7-af28-c25b6cd98e43,95.19003135576664,95.19003135576664,95.19003135576664,95.19003135576664,119.08090321802868,,9,4,0.0
34,1,3,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,3,a5deb285-45b4-44a3-a906-2d2be42c990a,97.17912248627526,97.17912248627526,97.17912248627526,97.17912248627526,124.3679009412177,,8,4,0.0
35,3,0,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,0,26969e13-9b65-4163-8b6a-15e3f7648b97,108.0,108.0,108.0,108.0,115.63456974065787,,8,5,0.0
36,3,1,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,1,5ef5d625-c793-4462-85f0-0924450d30de,108.0,116.96659980544831,116.96659980544831,116.96659980544831,173.63706120208678,,8,5,0.0
37,2003,0,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,0,26969e13-9b65-4163-8b6a-15e3f7648b97,111.0,115.63456974065787,115.63456974065787,115.63456974065787,122.41969857508266,,9,4,0.0
38,2003,1,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,1,5ef5d625-c793-4462-85f0-0924450d30de,111.0,116.96659980544831,116.96659980544831,116.96659980544831,173.63706120208678,,9,4,0.0
39,2001,4,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,16,7eca5322-abdd-4c87-a2ac-2c740e84b601,111.66981724006422,111.66981724006422,111.66981724006422,111.66981724006422,130.80459413764208,,9,5,0.0
40,2,2,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,2,26969e13-9b65-4163-8b6a-15e3f7648b97,116.96659980544831,116.96659980544831,116.96659980544831,116.96659980544831,125.00745945494377,,9,5,0.0
41,1001,4,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,15,0ad75855-f05f-418b-b3d5-3d7da62b1070,119.08090321802868,119.08090321802868,119.08090321802868,119.08090321802868,129.32361231107853,,9,4,0.0
42,1003,2,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,2,26969e13-9b65-4163-8b6a-15e3f7648b97,124.13976900919916,125.00745945494377,125.00745945494377,125.00745945494377,129.0781584981339,,9,5,0.0
43,1,4,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,14,7296fe7f-c2a7-4e9a-abee-4819a1fce9ad,124.3679009412177,124.3679009412177,124.3679009412177,124.3679009412177,126.78251152853858,,9,6,0.0
44,2,3,0e8e32d8-6375-440c-ba9f-d56b1b556b18,6,3,16a9bfc6-1604-4be7-945c-d50999aa8d2f,125.00745945494377,125.00745945494377,125.00745945494377,125.00745945494377,150.99538405368372,,9,6,0.0
45,1003,3,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,3,ba967c0f-cd8e-48a7-af28-c25b6cd98e43,129.0781584981339,129.0781584981339,129.0781584981339,129.0781584981339,157.2055490717405,,8,6,0.0
46,1004,0,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,0,26969e13-9b65-4163-8b6a-15e3f7648b97,133.0,133.0,133.0,133.0,140.03117045044326,,7,7,0.0
47,1004,1,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,1,12217db5-215b-40f1-a017-2683951e3d45,133.0,133.0,133.0,133.0,164.41459409924985,,7,7,0.0
48,2002,2,57c3ff09-b4d2-48e9-8a30-3d92e2c4a766,8,2,26969e13-9b65-4163-8b6a-15e3f7648b97,134.74971699204337,134.74971699204337,134.74971699204337,134.74971699204337,146.26377710848337,,7,6,0.0
49,1002,2,1328c9bd-9065-4d63-982f-7a3cc6ec002d,7,2,26969e13-9b65-4163-8b6a-15e3f7648b97,134.74971699204337,134.74971699204337,134.74971699204337,134.74971699204337,146.26377710848337,,7,6,0.0
