,time,add_or_remove,worker_id
0,0,add,9054eb97-40ae-4927-a4f4-f8bb1fd57edc
1,0,add,2aba2403-557e-47d6-8245-db1f6f5f2b80
2,0,add,133c81fa-05ee-46b8-8527-35e115164dce
3,0,add,6d8dcc77-ee43-48ad-8460-4761e6496335
4,0,add,3e264a0c-c5e4-496c-be41-7bfd6b3e8bd9
5,0,add,b493b063-fb8a-4c25-8c77-14acded834c3
6,0,add,a88e2906-f7ee-491b-968f-1d41d6abad46
7,0,add,faa80392-35f3-4eeb-aac4-1799460c77de
8,0,add,9245b1be-466f-4339-bfcd-ba5ed59a8056
9,0,add,3d50a819-7e07-49c8-b781-c1966a617369
10,0,add,bd7864e8-cb25-4aef-bd31-da83a0ebea3d
