,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,6e13eb6c-e03b-4d61-9989-79cb5cb3532f,1,406a6e4d-6e17-4b24-8d15-da62017830f9,placed
1,0,0,699810dd-e14b-47e9-af5b-935e6a520466,1,079758e1-a208-46c0-b5b5-aa378fef02ae,placed
2,0,0,3887a506-696e-465e-ac6a-7ce9e6ba8566,1,a74b1610-b1cb-4c5c-a0e7-5320858695dd,placed
3,0,0,d8427690-5d2a-4fa4-842b-412901a8630c,3,e65be821-b87d-4789-9ec2-dad50638c79b,placed
4,0,0,e4dabe79-ef7f-4108-a7de-ee1d8d700c21,3,ea42eb73-32e3-4422-b044-a6615b819cd1,placed
5,0,0,c0dfb961-8adb-4f93-85bb-f1c3d6669705,3,9c19dfc8-1b91-4bb7-8706-082dcde4394b,placed
6,0,0,5225170b-7af4-4c03-b815-52bf163d80bb,0,8e730a4e-581c-4008-b64f-e393f46b60e2,placed
7,0,0,5225170b-7af4-4c03-b815-52bf163d80bb,2,4a4920a1-5682-4e43-9ab5-534ac051a51e,placed
8,0,0,3a2b40fb-2e81-461b-a0f6-f95c62452c5e,14,d4aab637-55f5-4141-8987-6532b6464c82,placed
9,0,0,e3ff8e24-44a4-46ef-9b7d-53276eb90536,15,822bf34c-d0d3-47a6-aaa3-fe445f442753,placed
10,0,0,91ca3e60-6831-4cc7-ab93-7e8ed6932f31,16,61c63b2a-eded-4610-9ae0-48d453748dc6,placed
