,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,de539603-fe69-4095-be22-6a073d041fbf,0,f891fdab-9bc9-4836-916f-a66a16c1efda,1,0,24
1,75e9b684-5b2c-437d-a77a-76c83e7e1d6a,0,6e2d9af5-dcaa-436b-bd10-3ab26879b3e8,1,0,24
2,9974364e-ba98-4ec6-98f8-19039b3ff01e,0,010dda25-2749-42e3-8e9a-1357423392fd,1,0,24
3,643441f0-f22d-4d13-b6bf-b19cc768ff91,0,5e6e444e-630f-446e-8d19-b231214a57e0,3,0,6
4,e6d7ecec-7600-4ed4-8672-cebe6f0153ba,0,66d430c4-1288-4d85-a4de-51da8ecade45,3,0,6
5,44ad5f75-c611-4c9c-a631-4427ee29e10e,0,3f8936a8-0e1d-42fa-b37b-10b8f1a70f3c,3,0,6
6,611e2832-8860-475b-9ef7-e26d98be7734,0,2410a886-c94d-45f4-952b-a2853a4bb946,0,0,6
7,611e2832-8860-475b-9ef7-e26d98be7734,0,fe958004-286a-4e84-b560-bba9e7ce72f4,2,0,6
8,908fd87c-113c-42fb-9415-2a679a577701,0,210e3bb9-e6ed-46d4-bd43-d45301ba19bf,14,0,6
9,3acdca6f-baba-40a6-923d-6dccd6cc225c,0,53bc9044-d3c8-408b-a4d8-b1d3fa1df15c,15,0,6
10,cf37ba92-d8e9-4fca-a892-43a92307c599,0,00b8156d-1c2d-4b85-b761-307fe61275c2,16,0,6
