,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,6.0,0.0,0.0,0.0,0.08760000000082101,0.023468932459290003
1,6.0,1.0,0.0,0.0,0.5535999999998681,0.41523422240871466
2,6.0,2.0,0.004799999999999727,0.0875478419187118,1.6623999999993615,0.31806824331816924
3,6.0,3.0,0.0,0.0,2.132799999999547,0.8856797325157134
4,6.0,4.0,0.0,0.0,2.4096000000006614,0.151561244422186
5,7.0,0.0,0.0,0.0,0.08768000000085333,0.023579091873139887
6,7.0,1.0,0.0,0.0,0.5439999999998106,0.412497459572828
7,7.0,2.0,0.006400000000003275,0.10104082961486263,1.6559999999993529,0.3027799129330983
8,7.0,3.0,0.0,0.0,2.1247999999995186,0.9004642112800841
9,7.0,4.0,0.0,0.0,2.428800000000665,0.2614553860964527
10,8.0,0.0,0.0,0.0,0.08840000000083045,0.024536545030409473
11,8.0,1.0,0.0,0.0,0.5951999999998148,0.4131678444259035
12,8.0,2.0,0.008000000000006367,0.11291035713684124,1.679999999999365,0.35615564974736896
13,8.0,3.0,0.0,0.0,2.1391999999995623,0.9047441195843339
14,8.0,4.0,0.0,0.0,2.4432000000006524,0.31924234630696136
