,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,2fc5de7f-6e28-4b1e-8a18-d3553ef50e57,1,3f649af6-bf93-459e-8835-bbc08b1bff66,placed
1,0,0,bbd149ff-252d-471b-b431-f73bb1dce46b,1,1f0a7114-14a6-466a-ace3-3d8adee8c57b,placed
2,0,0,13d70a5a-3638-4d12-a10c-db3b957d928c,1,a2b80be1-9705-4a52-be54-95c58e36a6a2,placed
3,0,0,77360412-9236-44e3-bf65-ef9e340c3de5,3,07950145-1140-4930-b2ab-0cb32bfa66b9,placed
4,0,0,6192a1d3-41db-4f83-a6f7-32828a21e56c,3,275daa6a-4318-459e-bbce-c9c7210ea046,placed
5,0,0,96da1338-bf62-4bc8-afaf-145beaf213ba,3,17b868eb-0006-4dda-ad1b-2d820c626d55,placed
6,0,0,f42c5a93-e1f0-4128-a710-2c590b7a4505,0,591e3b51-0801-4c0f-b5e5-d52b70fb2be2,placed
7,0,0,f42c5a93-e1f0-4128-a710-2c590b7a4505,2,4f2d7b7e-f2b6-46b2-a4fc-ecd063972efc,placed
8,0,0,5c7b5ef7-e080-4af1-aefa-7b8766a90556,14,2bf2b1fd-6947-40b6-ae49-90b1d1f3d277,placed
9,0,0,173135fc-4cbc-4104-b267-a225f724049d,15,7605f724-b386-47b8-b143-002ef5519a2d,placed
10,0,0,edf4f066-4cae-4b8d-9bd0-88473cc041ed,16,ba5d687c-6c76-4f27-87ee-24da35e0696f,placed
