,time,add_or_remove,worker_id
0,0,add,2fc5de7f-6e28-4b1e-8a18-d3553ef50e57
1,0,add,bbd149ff-252d-471b-b431-f73bb1dce46b
2,0,add,13d70a5a-3638-4d12-a10c-db3b957d928c
3,0,add,77360412-9236-44e3-bf65-ef9e340c3de5
4,0,add,6192a1d3-41db-4f83-a6f7-32828a21e56c
5,0,add,96da1338-bf62-4bc8-afaf-145beaf213ba
6,0,add,f42c5a93-e1f0-4128-a710-2c590b7a4505
7,0,add,5c7b5ef7-e080-4af1-aefa-7b8766a90556
8,0,add,173135fc-4cbc-4104-b267-a225f724049d
9,0,add,edf4f066-4cae-4b8d-9bd0-88473cc041ed
10,0,add,de0f1521-33bb-4ece-854f-e4ea48eb31a5
