,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,1.0,0.0,10.938629029731626,19.320746015122456,0.0,0.0
1,1.0,1.0,0.0,0.0,0.0,0.0
2,1.0,2.0,0.1534471535149678,1.548664469685968,0.0,0.0
3,1.0,3.0,14.463531248531519,35.318689017590714,0.0,0.0
4,4.0,0.0,15.475449961356404,21.08082226034433,0.0,0.0
5,4.0,1.0,0.0,0.0,0.0,0.0
6,4.0,2.0,,,,
7,4.0,3.0,0.0,0.0,0.0,0.0
8,4.0,4.0,202.9212412706043,277.5167246945183,0.0,0.0
9,4.0,5.0,16.08108127574525,33.69951616305536,0.0,0.0
10,5.0,0.0,0.49854540537240793,5.107648165818898,0.0,0.0
11,5.0,1.0,,,,
12,5.0,2.0,14.1582217983338,33.234929114899074,0.0,0.0
13,5.0,3.0,0.0,0.0,0.0,0.0
