,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,81f63bb6-82a3-449f-bd96-0d6c0071f561,0,092b6e64-358d-4764-a890-787b57ea2638,1,0
1,9c42bf68-0ed4-4a67-99d6-1561192d311e,0,5a241ded-80d7-43a3-8474-e69df5af2868,1,0
2,706d0fe7-7a52-4193-9c35-c6f735106786,0,96fb9b16-4a48-4534-aa25-ea60e1c65ba1,1,0
3,6024caad-8210-4c9e-8fef-e55f2dafcdc4,0,4ff36f66-fd86-41a0-9680-daa924161e3e,3,0
4,926edbe9-4085-4c9f-a60c-04caf0721251,0,1891d635-9e3e-40bc-bf8f-a26490de799a,3,0
5,ff10d653-b9bc-4c28-afa2-bb87a096d30d,0,d5b5efdf-41f3-430e-a265-ddb8c8c16581,3,0
6,879eb2a8-adab-4285-94ff-840684d53c39,0,0ee7adbf-3426-48f2-a969-bc16d025937c,0,0
7,879eb2a8-adab-4285-94ff-840684d53c39,0,6d91cbd7-1b75-47c0-8f30-0a6213cb44d3,2,0
8,c99632a2-9bb8-4aaf-9cd1-e5b348294445,0,0e4f16fb-d079-4bf9-9f7c-57b5413d98bd,14,0
9,3303dff5-6bbb-406f-844a-12d546a716bd,0,df131781-1ecd-4fe6-a65f-310d0f1d8e5f,15,0
10,2e278e4c-8850-43c2-a79f-639cb27641be,0,26f927d9-c3bd-4535-8952-ef032a2c3a3e,16,0
