,client_id,workflow_id,job_id,was_completed,deadline,create_time,response_time
0,ceb129bb-0d55-409b-b72d-ad05741a6530,6,0,True,338,26,63.31088573728867
1,ceb129bb-0d55-409b-b72d-ad05741a6530,6,1,True,370,58,63.592489750271184
2,ceb129bb-0d55-409b-b72d-ad05741a6530,6,2,True,391,79,71.09885391212543
3,ceb129bb-0d55-409b-b72d-ad05741a6530,6,3,True,420,108,83.46919553638503
4,ceb129bb-0d55-409b-b72d-ad05741a6530,6,4,True,454,142,74.84859002171311
5,ceb129bb-0d55-409b-b72d-ad05741a6530,6,5,True,476,164,91.28117092457228
6,ceb129bb-0d55-409b-b72d-ad05741a6530,6,6,True,501,189,90.41892448171569
7,ceb129bb-0d55-409b-b72d-ad05741a6530,6,7,True,528,216,140.03039210059615
8,ceb129bb-0d55-409b-b72d-ad05741a6530,6,8,True,557,245,108.25018902382328
9,ceb129bb-0d55-409b-b72d-ad05741a6530,6,9,True,581,269,97.02547509326251
10,ceb129bb-0d55-409b-b72d-ad05741a6530,6,10,True,608,296,180.36487334617493
11,ceb129bb-0d55-409b-b72d-ad05741a6530,6,11,True,631,319,159.82391339127747
12,ceb129bb-0d55-409b-b72d-ad05741a6530,6,12,True,660,348,107.12809811252845
13,ceb129bb-0d55-409b-b72d-ad05741a6530,6,13,True,689,377,151.89801787574038
14,ceb129bb-0d55-409b-b72d-ad05741a6530,6,14,True,714,402,148.89585476509308
15,ceb129bb-0d55-409b-b72d-ad05741a6530,6,15,True,745,433,125.77618833794838
16,ceb129bb-0d55-409b-b72d-ad05741a6530,6,16,True,765,453,145.74210912006856
17,ceb129bb-0d55-409b-b72d-ad05741a6530,6,17,True,789,477,132.0019664458664
18,ceb129bb-0d55-409b-b72d-ad05741a6530,6,18,True,814,502,135.0214458856707
19,ceb129bb-0d55-409b-b72d-ad05741a6530,6,19,True,842,530,98.59577441425711
20,ceb129bb-0d55-409b-b72d-ad05741a6530,6,20,True,880,568,110.45888504456127
21,ceb129bb-0d55-409b-b72d-ad05741a6530,6,21,True,909,597,99.38885397581453
22,ceb129bb-0d55-409b-b72d-ad05741a6530,6,22,True,928,616,91.57009875688891
23,ceb129bb-0d55-409b-b72d-ad05741a6530,6,23,True,943,631,146.17862602401658
24,ceb129bb-0d55-409b-b72d-ad05741a6530,6,24,True,969,657,125.03928082671814
25,ceb129bb-0d55-409b-b72d-ad05741a6530,6,25,True,1003,691,139.3798367012588
26,ceb129bb-0d55-409b-b72d-ad05741a6530,6,26,True,1027,715,120.18212027421293
27,ceb129bb-0d55-409b-b72d-ad05741a6530,6,27,True,1048,736,144.30085138745187
28,ceb129bb-0d55-409b-b72d-ad05741a6530,6,28,True,1080,768,122.13616186575393
29,ceb129bb-0d55-409b-b72d-ad05741a6530,6,29,True,1111,799,201.50956483194614
30,ceb129bb-0d55-409b-b72d-ad05741a6530,6,30,True,1143,831,148.71156942413722
31,ceb129bb-0d55-409b-b72d-ad05741a6530,6,31,True,1168,856,193.33880861442321
32,ceb129bb-0d55-409b-b72d-ad05741a6530,6,32,True,1202,890,162.14237371959666
33,ceb129bb-0d55-409b-b72d-ad05741a6530,6,33,True,1227,915,179.88783899026998
34,ceb129bb-0d55-409b-b72d-ad05741a6530,6,34,True,1252,940,157.14024122233855
35,ceb129bb-0d55-409b-b72d-ad05741a6530,6,35,True,1283,971,178.38890900086813
36,ceb129bb-0d55-409b-b72d-ad05741a6530,6,36,True,1318,1006,197.37007717684446
37,ceb129bb-0d55-409b-b72d-ad05741a6530,6,37,True,1338,1026,173.83499561267104
38,ceb129bb-0d55-409b-b72d-ad05741a6530,6,38,True,1370,1058,198.36481129622393
39,ceb129bb-0d55-409b-b72d-ad05741a6530,6,39,True,1402,1090,157.45998021548075
40,ceb129bb-0d55-409b-b72d-ad05741a6530,6,40,True,1430,1118,191.7765780303871
41,ceb129bb-0d55-409b-b72d-ad05741a6530,6,41,True,1455,1143,181.57524515075784
42,ceb129bb-0d55-409b-b72d-ad05741a6530,6,42,True,1491,1179,189.36174521634007
43,ceb129bb-0d55-409b-b72d-ad05741a6530,6,43,True,1517,1205,147.1980075536885
44,ceb129bb-0d55-409b-b72d-ad05741a6530,6,44,True,1540,1228,189.17015688386186
45,ceb129bb-0d55-409b-b72d-ad05741a6530,6,45,True,1564,1252,124.11578858636176
46,ceb129bb-0d55-409b-b72d-ad05741a6530,6,46,True,1601,1289,174.9310314913007
47,ceb129bb-0d55-409b-b72d-ad05741a6530,6,47,True,1631,1319,138.1342789529217
48,ceb129bb-0d55-409b-b72d-ad05741a6530,6,48,True,1664,1352,165.45678430377689
49,ceb129bb-0d55-409b-b72d-ad05741a6530,6,49,True,1699,1387,192.13753672540224
50,ceb129bb-0d55-409b-b72d-ad05741a6530,6,50,True,1724,1412,144.3177780301728
51,ceb129bb-0d55-409b-b72d-ad05741a6530,6,51,True,1747,1435,131.73095450599112
52,ceb129bb-0d55-409b-b72d-ad05741a6530,6,52,True,1773,1461,199.22236167154892
53,ceb129bb-0d55-409b-b72d-ad05741a6530,6,53,True,1793,1481,156.2226782878513
54,ceb129bb-0d55-409b-b72d-ad05741a6530,6,54,True,1832,1520,167.58624057235215
55,ceb129bb-0d55-409b-b72d-ad05741a6530,6,55,True,1860,1548,188.73281246255078
56,ceb129bb-0d55-409b-b72d-ad05741a6530,6,56,True,1886,1574,160.10810444976073
57,ceb129bb-0d55-409b-b72d-ad05741a6530,6,57,True,1928,1616,146.00318299938226
58,ceb129bb-0d55-409b-b72d-ad05741a6530,6,58,True,1956,1644,112.94760986287838
59,ceb129bb-0d55-409b-b72d-ad05741a6530,6,59,True,1980,1668,114.85404115318079
60,ceb129bb-0d55-409b-b72d-ad05741a6530,6,60,True,2009,1697,146.07256648616794
61,ceb129bb-0d55-409b-b72d-ad05741a6530,6,61,True,2025,1713,150.71885765176148
62,ceb129bb-0d55-409b-b72d-ad05741a6530,6,62,True,2061,1749,145.9309303711268
63,ceb129bb-0d55-409b-b72d-ad05741a6530,6,63,True,2082,1770,142.99637806513533
64,ceb129bb-0d55-409b-b72d-ad05741a6530,6,64,True,2112,1800,209.75788948877334
65,ceb129bb-0d55-409b-b72d-ad05741a6530,6,65,True,2135,1823,189.35411655103053
66,ceb129bb-0d55-409b-b72d-ad05741a6530,6,66,True,2161,1849,157.9573849206838
67,ceb129bb-0d55-409b-b72d-ad05741a6530,6,67,True,2191,1879,204.59194592875156
68,ceb129bb-0d55-409b-b72d-ad05741a6530,6,68,True,2216,1904,182.1976211685269
69,ceb129bb-0d55-409b-b72d-ad05741a6530,6,69,True,2247,1935,193.52678172320066
70,ceb129bb-0d55-409b-b72d-ad05741a6530,6,70,True,2275,1963,170.3477761773861
71,ceb129bb-0d55-409b-b72d-ad05741a6530,6,71,True,2305,1993,150.44613466028295
72,ceb129bb-0d55-409b-b72d-ad05741a6530,6,72,True,2336,2024,150.39372190719905
73,ceb129bb-0d55-409b-b72d-ad05741a6530,6,73,True,2374,2062,152.15395480943926
74,ceb129bb-0d55-409b-b72d-ad05741a6530,6,74,True,2399,2087,158.88674170344893
75,ceb129bb-0d55-409b-b72d-ad05741a6530,6,75,True,2436,2124,141.49620730854258
76,ceb129bb-0d55-409b-b72d-ad05741a6530,6,76,True,2460,2148,115.19228543799727
77,ceb129bb-0d55-409b-b72d-ad05741a6530,6,77,True,2493,2181,152.5980686766493
78,ceb129bb-0d55-409b-b72d-ad05741a6530,6,78,True,2521,2209,132.44616549924876
79,ceb129bb-0d55-409b-b72d-ad05741a6530,6,79,True,2557,2245,139.98694864659228
80,ceb129bb-0d55-409b-b72d-ad05741a6530,6,80,True,2582,2270,125.35625960276457
81,ceb129bb-0d55-409b-b72d-ad05741a6530,6,81,True,2617,2305,113.41582258739754
82,ceb129bb-0d55-409b-b72d-ad05741a6530,6,82,True,2647,2335,133.03585229288637
83,ceb129bb-0d55-409b-b72d-ad05741a6530,6,83,True,2669,2357,130.12141578468572
84,ceb129bb-0d55-409b-b72d-ad05741a6530,6,84,True,2698,2386,108.06657838204228
85,ceb129bb-0d55-409b-b72d-ad05741a6530,6,85,True,2718,2406,137.97392054297552
86,ceb129bb-0d55-409b-b72d-ad05741a6530,6,86,True,2746,2434,120.17640807593762
87,ceb129bb-0d55-409b-b72d-ad05741a6530,6,87,True,2776,2464,137.26731345280677
88,ceb129bb-0d55-409b-b72d-ad05741a6530,6,88,True,2807,2495,121.5319927087221
89,ceb129bb-0d55-409b-b72d-ad05741a6530,6,89,True,2832,2520,141.6998187445738
90,ceb129bb-0d55-409b-b72d-ad05741a6530,6,90,True,2862,2550,125.67086823441423
91,ceb129bb-0d55-409b-b72d-ad05741a6530,6,91,True,2892,2580,106.07606383613756
92,ceb129bb-0d55-409b-b72d-ad05741a6530,6,92,True,2911,2599,141.38586877537819
93,ceb129bb-0d55-409b-b72d-ad05741a6530,6,93,True,2935,2623,120.85810515515413
94,ceb129bb-0d55-409b-b72d-ad05741a6530,6,94,True,2970,2658,117.8912842831669
95,ceb129bb-0d55-409b-b72d-ad05741a6530,6,95,True,3003,2691,148.14735221630872
96,ceb129bb-0d55-409b-b72d-ad05741a6530,6,96,True,3032,2720,136.7438681608137
97,ceb129bb-0d55-409b-b72d-ad05741a6530,6,97,True,3054,2742,126.46368962261886
98,ceb129bb-0d55-409b-b72d-ad05741a6530,6,98,True,3078,2766,148.33863571819438
99,ceb129bb-0d55-409b-b72d-ad05741a6530,6,99,True,3108,2796,124.31351392651777
100,ceb129bb-0d55-409b-b72d-ad05741a6530,6,100,True,3145,2833,115.12774658548051
101,ceb129bb-0d55-409b-b72d-ad05741a6530,6,101,True,3172,2860,138.26149178346805
102,ceb129bb-0d55-409b-b72d-ad05741a6530,6,102,True,3196,2884,122.64010066066021
103,ceb129bb-0d55-409b-b72d-ad05741a6530,6,103,True,3230,2918,119.8420657043007
104,ceb129bb-0d55-409b-b72d-ad05741a6530,6,104,True,3252,2940,108.23668028885504
105,ceb129bb-0d55-409b-b72d-ad05741a6530,6,105,True,3290,2978,110.3715177902859
106,ceb129bb-0d55-409b-b72d-ad05741a6530,6,106,True,3319,3007,99.10780708327457
107,ceb129bb-0d55-409b-b72d-ad05741a6530,6,107,True,3340,3028,142.1824868243907
108,ceb129bb-0d55-409b-b72d-ad05741a6530,6,108,True,3375,3063,139.40035746906688
109,ceb129bb-0d55-409b-b72d-ad05741a6530,6,109,True,3406,3094,88.31277949994137
110,ceb129bb-0d55-409b-b72d-ad05741a6530,6,110,True,3431,3119,166.6656731489852
111,ceb129bb-0d55-409b-b72d-ad05741a6530,6,111,True,3459,3147,115.74947286157521
112,ceb129bb-0d55-409b-b72d-ad05741a6530,6,112,True,3492,3180,108.29433795536625
113,ceb129bb-0d55-409b-b72d-ad05741a6530,6,113,True,3523,3211,159.8789899771864
114,ceb129bb-0d55-409b-b72d-ad05741a6530,6,114,True,3558,3246,127.58464862910478
115,ceb129bb-0d55-409b-b72d-ad05741a6530,6,115,True,3584,3272,149.43899540469465
116,ceb129bb-0d55-409b-b72d-ad05741a6530,6,116,True,3613,3301,108.59081854345686
117,ceb129bb-0d55-409b-b72d-ad05741a6530,6,117,True,3640,3328,104.87775242592443
118,ceb129bb-0d55-409b-b72d-ad05741a6530,6,118,True,3664,3352,121.48582296976883
119,ceb129bb-0d55-409b-b72d-ad05741a6530,6,119,True,3676,3364,94.1194327437488
120,ceb129bb-0d55-409b-b72d-ad05741a6530,6,120,True,3709,3397,151.02254138251237
121,ceb129bb-0d55-409b-b72d-ad05741a6530,6,121,True,3730,3418,132.28810648254876
122,ceb129bb-0d55-409b-b72d-ad05741a6530,6,122,True,3762,3450,174.43052820671664
123,ceb129bb-0d55-409b-b72d-ad05741a6530,6,123,True,3792,3480,123.92793493093905
124,ceb129bb-0d55-409b-b72d-ad05741a6530,6,124,True,3820,3508,143.25043405907672
125,ceb129bb-0d55-409b-b72d-ad05741a6530,6,125,True,3848,3536,145.3826587757967
126,ceb129bb-0d55-409b-b72d-ad05741a6530,6,126,True,3881,3569,146.47312150764992
127,ceb129bb-0d55-409b-b72d-ad05741a6530,6,127,True,3908,3596,136.1317197254184
128,ceb129bb-0d55-409b-b72d-ad05741a6530,6,128,True,3942,3630,171.67729682036907
129,ceb129bb-0d55-409b-b72d-ad05741a6530,6,129,True,3968,3656,116.43242205159731
130,ceb129bb-0d55-409b-b72d-ad05741a6530,6,130,True,3990,3678,179.92007819171795
131,ceb129bb-0d55-409b-b72d-ad05741a6530,6,131,True,4018,3706,115.28473093301409
132,ceb129bb-0d55-409b-b72d-ad05741a6530,6,132,True,4048,3736,179.58755018844158
133,ceb129bb-0d55-409b-b72d-ad05741a6530,6,133,True,4088,3776,115.52550878873353
134,ceb129bb-0d55-409b-b72d-ad05741a6530,6,134,True,4117,3805,161.7429911712402
135,ceb129bb-0d55-409b-b72d-ad05741a6530,6,135,True,4143,3831,117.62834172626617
136,ceb129bb-0d55-409b-b72d-ad05741a6530,6,136,True,4168,3856,163.9036806266654
137,ceb129bb-0d55-409b-b72d-ad05741a6530,6,137,True,4183,3871,120.37825322387198
138,ceb129bb-0d55-409b-b72d-ad05741a6530,6,138,True,4217,3905,145.92751490456203
139,ceb129bb-0d55-409b-b72d-ad05741a6530,6,139,True,4244,3932,140.83878902650122
140,ceb129bb-0d55-409b-b72d-ad05741a6530,6,140,True,4272,3960,139.42783046782733
141,ceb129bb-0d55-409b-b72d-ad05741a6530,6,141,True,4294,3982,142.54036024759716
142,ceb129bb-0d55-409b-b72d-ad05741a6530,6,142,True,4320,4008,126.27612256570956
143,ceb129bb-0d55-409b-b72d-ad05741a6530,6,143,True,4350,4038,138.70972343957055
144,ceb129bb-0d55-409b-b72d-ad05741a6530,6,144,True,4376,4064,140.52499197155612
145,ceb129bb-0d55-409b-b72d-ad05741a6530,6,145,True,4404,4092,109.14864301064335
146,ceb129bb-0d55-409b-b72d-ad05741a6530,6,146,True,4434,4122,132.09810110674061
147,ceb129bb-0d55-409b-b72d-ad05741a6530,6,147,True,4452,4140,127.42900961845407
148,ceb129bb-0d55-409b-b72d-ad05741a6530,6,148,True,4490,4178,153.8224807127781
149,ceb129bb-0d55-409b-b72d-ad05741a6530,6,149,True,4516,4204,125.17724877758064
150,ceb129bb-0d55-409b-b72d-ad05741a6530,6,150,True,4543,4231,179.316545816293
151,ceb129bb-0d55-409b-b72d-ad05741a6530,6,151,True,4581,4269,134.47341352706553
152,ceb129bb-0d55-409b-b72d-ad05741a6530,6,152,True,4603,4291,143.9439956480128
153,ceb129bb-0d55-409b-b72d-ad05741a6530,6,153,True,4623,4311,118.83519824165069
154,ceb129bb-0d55-409b-b72d-ad05741a6530,6,154,True,4642,4330,192.18715976288695
155,ceb129bb-0d55-409b-b72d-ad05741a6530,6,155,True,4660,4348,121.58204989669866
156,ceb129bb-0d55-409b-b72d-ad05741a6530,6,156,True,4694,4382,115.03352842667664
157,ceb129bb-0d55-409b-b72d-ad05741a6530,6,157,True,4727,4415,161.0160557243662
158,ceb129bb-0d55-409b-b72d-ad05741a6530,6,158,True,4747,4435,186.89927969503424
159,ceb129bb-0d55-409b-b72d-ad05741a6530,6,159,True,4777,4465,141.39978763860017
160,ceb129bb-0d55-409b-b72d-ad05741a6530,6,160,True,4801,4489,159.8100866033692
161,ceb129bb-0d55-409b-b72d-ad05741a6530,6,161,True,4827,4515,164.98893959844736
162,ceb129bb-0d55-409b-b72d-ad05741a6530,6,162,True,4852,4540,136.32128952619132
