,start_time,end_time,worker_id,model_id,instance_id,placed_or_evicted
0,0,0,a45e4ff3-b8c5-4415-a661-b395495fe5f7,1,da02afc9-eea5-4b8b-b837-de13c8669c16,placed
1,0,0,2c51d536-c320-4a1f-97a2-abe2def2022c,1,33606649-8a1e-4eef-ba7f-b42b27a5520f,placed
2,0,0,3529265c-b8a2-4df7-8a90-bf8da81deb32,1,7d359f7b-4e84-40eb-a3b9-6facfa98e0d7,placed
3,0,0,b26d5e26-a618-4f0e-8bb0-37022f7fef03,3,07cf66da-5da6-4ae2-9954-a6c5ce729226,placed
4,0,0,a9f96270-9210-4975-9608-82ebe3478159,3,d0b6a65a-03be-40a9-be39-fadfa1bce017,placed
5,0,0,506a1553-ae57-497c-a67f-e8a6503d09f4,3,d64591dc-1090-4f5a-955e-44036ea642b8,placed
6,0,0,0742e8a9-ff3a-4c41-90ca-6eafd58fd4c4,0,eb4cb645-f715-4243-b2b7-527f43ce58d2,placed
7,0,0,0742e8a9-ff3a-4c41-90ca-6eafd58fd4c4,2,a46bab92-cb4d-412e-b51b-71840e287bc1,placed
8,0,0,c8e7e2f1-6bf4-4005-968a-e2cc1317b2fe,14,24a5bb32-620c-4455-94a6-75fefdf1d626,placed
9,0,0,1aaf33e7-f6d8-4549-97a7-f6298aa0f47c,15,e3135009-2060-4c67-ae10-745c24e84f45,placed
10,0,0,bf570646-d66a-487f-acfc-b1f0dbd53187,16,655b674a-94d7-49a3-ad59-d3749ecec6e0,placed
