,time,add_or_remove,worker_id
0,0,add,a45e4ff3-b8c5-4415-a661-b395495fe5f7
1,0,add,2c51d536-c320-4a1f-97a2-abe2def2022c
2,0,add,3529265c-b8a2-4df7-8a90-bf8da81deb32
3,0,add,b26d5e26-a618-4f0e-8bb0-37022f7fef03
4,0,add,a9f96270-9210-4975-9608-82ebe3478159
5,0,add,506a1553-ae57-497c-a67f-e8a6503d09f4
6,0,add,0742e8a9-ff3a-4c41-90ca-6eafd58fd4c4
7,0,add,c8e7e2f1-6bf4-4005-968a-e2cc1317b2fe
8,0,add,1aaf33e7-f6d8-4549-97a7-f6298aa0f47c
9,0,add,bf570646-d66a-487f-acfc-b1f0dbd53187
10,0,add,0cc9b685-4665-4302-91a7-c4af2b830012
