,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp
0,0,0,0be873f3-ef45-4965-8e13-a5aceda95b09,1,4,eec5b120-497f-4d61-8e03-47d53c19ace2,80.0,80.0,80.0,80.0,141.0905373924869,
1,1000,0,278bcfb0-a098-45f8-9033-80c2bff65f48,4,4,eec5b120-497f-4d61-8e03-47d53c19ace2,87.0,87.0,87.0,141.0905373924869,189.3410991827291,
2,2000,0,5e11aaa2-43b4-4d17-aaff-ecb6f65ce2d1,5,10,4ed1ea50-6967-492d-af94-f0f06116b954,92.0,92.0,92.0,92.0,370.83646735003236,
3,0,1,0be873f3-ef45-4965-8e13-a5aceda95b09,1,5,95714b5d-6bfc-49fe-a395-2d42e6450e0a,141.0905373924869,141.0905373924869,141.0905373924869,141.0905373924869,163.9844269754742,
4,0,2,0be873f3-ef45-4965-8e13-a5aceda95b09,1,6,f4819d0e-5ede-473b-babc-d2be7232bb2c,163.9844269754742,163.9844269754742,163.9844269754742,163.9844269754742,194.16981095004977,
5,1,0,0be873f3-ef45-4965-8e13-a5aceda95b09,1,4,eec5b120-497f-4d61-8e03-47d53c19ace2,170.0,170.0,170.0,189.3410991827291,256.2003010665816,
6,1001,0,278bcfb0-a098-45f8-9033-80c2bff65f48,4,4,eec5b120-497f-4d61-8e03-47d53c19ace2,176.0,176.0,176.0,256.2003010665816,324.2241606335209,
7,2001,0,5e11aaa2-43b4-4d17-aaff-ecb6f65ce2d1,5,10,11f43649-edf8-4215-9669-050fc0a001df,185.0,185.0,185.0,185.0,468.2627418983103,
8,1000,1,278bcfb0-a098-45f8-9033-80c2bff65f48,4,5,0a49ff9a-7dfb-443e-8232-46ae88bdd958,189.3410991827291,189.3410991827291,189.3410991827291,189.3410991827291,210.86820521492638,
9,0,3,0be873f3-ef45-4965-8e13-a5aceda95b09,1,7,490efa6e-623c-4469-b31a-256816aed2c7,194.16981095004977,194.16981095004977,194.16981095004977,194.16981095004977,307.24714013545355,
10,1000,2,278bcfb0-a098-45f8-9033-80c2bff65f48,4,6,75bac7b9-047b-4437-8658-bdd83f0d0eba,210.86820521492638,,,210.86820521492638,235.469280069286,
11,1000,3,278bcfb0-a098-45f8-9033-80c2bff65f48,4,8,c70c825e-cc3e-4ac7-a382-e06890bfe295,210.86820521492638,210.86820521492638,210.86820521492638,210.86820521492638,217.76822321164371,
12,1000,4,278bcfb0-a098-45f8-9033-80c2bff65f48,4,9,d0273386-962d-4b2c-bfba-b4d87491d55b,217.76822321164371,217.76822321164371,217.76822321164371,217.76822321164371,328.7425140665486,
13,2,0,0be873f3-ef45-4965-8e13-a5aceda95b09,1,4,eec5b120-497f-4d61-8e03-47d53c19ace2,243.0,243.0,243.0,324.2241606335209,388.8616832543368,
14,1,1,0be873f3-ef45-4965-8e13-a5aceda95b09,1,5,95714b5d-6bfc-49fe-a395-2d42e6450e0a,256.2003010665816,256.2003010665816,256.2003010665816,256.2003010665816,273.6470587916115,
15,1002,0,278bcfb0-a098-45f8-9033-80c2bff65f48,4,4,eec5b120-497f-4d61-8e03-47d53c19ace2,264.0,264.0,264.0,388.8616832543368,476.05837813446885,
16,2002,0,5e11aaa2-43b4-4d17-aaff-ecb6f65ce2d1,5,10,3427afed-0074-447c-8ecf-f89abf448b93,266.0,266.0,266.0,266.0,441.98375294139856,
17,1,2,0be873f3-ef45-4965-8e13-a5aceda95b09,1,6,f4819d0e-5ede-473b-babc-d2be7232bb2c,273.6470587916115,273.6470587916115,273.6470587916115,273.6470587916115,278.3472774019695,
18,1,3,0be873f3-ef45-4965-8e13-a5aceda95b09,1,7,5b5a065a-8502-4248-9a45-cd33b2f845f8,278.3472774019695,278.3472774019695,278.3472774019695,278.3472774019695,576.6340014926205,
19,1001,1,278bcfb0-a098-45f8-9033-80c2bff65f48,4,5,0a49ff9a-7dfb-443e-8232-46ae88bdd958,324.2241606335209,324.2241606335209,324.2241606335209,324.2241606335209,346.12834820395244,
20,1000,5,278bcfb0-a098-45f8-9033-80c2bff65f48,4,7,31a1c8fd-52cb-428b-a0fa-ef27395b926b,328.7425140665486,328.7425140665486,328.7425140665486,328.7425140665486,473.99118006980945,
21,3,0,0be873f3-ef45-4965-8e13-a5aceda95b09,1,4,eec5b120-497f-4d61-8e03-47d53c19ace2,329.0,329.0,329.0,476.05837813446885,540.816331853203,
22,1003,0,278bcfb0-a098-45f8-9033-80c2bff65f48,4,4,eec5b120-497f-4d61-8e03-47d53c19ace2,342.0,342.0,342.0,540.816331853203,621.8670771955032,
23,2003,0,5e11aaa2-43b4-4d17-aaff-ecb6f65ce2d1,5,10,4ed1ea50-6967-492d-af94-f0f06116b954,342.0,342.0,342.0,370.83646735003236,729.1028386096123,
