,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,7f02ffbc-0fb2-48f7-8ea5-c6cc2d5d6656,0,457dc271-f975-4db1-b93a-043ece11fe76,1,0,24
1,352c0ed0-5c8d-4f8f-a1d6-1f2d712dc555,0,586707c9-0c22-4471-b880-5d8f02f62154,1,0,24
2,710c2453-b7b7-4a78-803f-5083a1c21157,0,304142e7-74b1-413f-bba0-d7c292d98a1a,1,0,24
3,a2218bf8-6ad1-4641-948a-16eaf42531ca,0,a343b100-c660-49a3-9fe3-5c6585431e55,3,0,6
4,b6c1dc4e-43bc-4983-ab6c-aa168574d4f5,0,37f2e8a3-108c-4e58-8add-23403d7a9c78,3,0,6
5,0436793f-3efe-44dd-9ef2-bac5f81c8bee,0,a38a81aa-61f6-4f93-b1ba-9a0d2888e0aa,3,0,6
6,edae2059-d5b9-4f00-9b7f-99fa4b10a903,0,79f46467-63d8-419a-ad76-b9df881bb257,0,0,6
7,edae2059-d5b9-4f00-9b7f-99fa4b10a903,0,09f97adf-b5c8-4fd0-816d-eb921cfead6e,2,0,6
8,064b0a99-85bb-4740-957c-679ea82656ed,0,90932c67-d4fa-4c85-8038-51f4092824b4,14,0,6
9,f84983be-a4d8-4b19-a2ab-688abe50f787,0,c4483db1-4142-4db1-8e53-218220ddf554,15,0,6
10,2a0b0aef-69e9-4319-b5cb-9383fad5135a,0,30fa609f-1b09-4c72-952d-d5bb141c5e54,16,0,6
