,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,1270303b-6d57-4d7c-a7e6-976bb8537442,0,d1837368-1701-4453-9605-3a034cdf96b1,1,0,24
1,27a26937-1814-48c0-9bb8-d854dc29e9d7,0,d3352a33-affe-4cf8-8ea2-1593ab1f3412,1,0,24
2,f4d47f3e-1dda-46d1-ad2d-855390d48289,0,267b6f5d-5f14-4472-9362-9936531d99bc,1,0,24
3,b9989b18-7957-44ff-9e49-9776cb50016c,0,d0ca0047-2a94-42df-8985-7fe8834349b7,3,0,6
4,bef87c42-1150-4879-bf1b-4e20ad6ac93b,0,870699a7-d458-426d-a442-5f323a753552,3,0,6
5,256eea89-7784-4300-ad5c-67f84062b9be,0,50ef4648-a481-4398-bf57-02132d871953,3,0,6
6,fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f,0,b082a674-4875-4cd2-a26f-b4c6de2cdd1c,0,0,6
7,fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f,0,ba9ae1bc-3c83-4d67-9d8e-0cf7fd9fab07,2,0,6
8,09629520-5c3f-4dfb-9d6d-0e878be7e072,0,9b502833-e4f3-49fb-846f-e538b015a8af,14,0,6
9,ba5ec5df-ea66-48ba-9d8d-be56a8d6f59e,0,0accf7f0-e6a0-4696-a967-2280a5c8a0e2,15,0,6
10,0fea9a0f-14cc-4f6c-9d62-5d735e40c943,0,d96eae91-17fb-42e1-be35-594a8301625c,16,0,6
