,time,event
0,18.0,"[18] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1000, Workflow 7], 'from_client_id': UUID('844a7bc4-475b-4664-8bb7-ad4c6fcfd29a'), 'ignore_transfer_time': False}"
1,18.88,"[18.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1000, Workflow 7]}"
2,18.88,"[18.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(1000, 0)]}"
3,23.0,"[23] [Event ID: 0] Job Sent to Scheduler {'job': [Job 0, Workflow 6], 'from_client_id': UUID('e7a9aedc-c38d-4bdc-8bd1-b3c42efde8d1'), 'ignore_transfer_time': False}"
4,23.88,"[23.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 0, Workflow 6]}"
5,23.88,"[23.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(0, 0)]}"
6,29.0,"[29] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2000, Workflow 8], 'from_client_id': UUID('57f853ec-460c-4e60-8739-859ae128aed7'), 'ignore_transfer_time': False}"
7,29.88,"[29.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2000, Workflow 8]}"
8,29.88,"[29.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(2000, 0)]}"
9,52.0,"[52] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1, Workflow 6], 'from_client_id': UUID('e7a9aedc-c38d-4bdc-8bd1-b3c42efde8d1'), 'ignore_transfer_time': False}"
10,52.88,"[52.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1, Workflow 6]}"
11,52.88,"[52.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(1, 0)]}"
12,53.0,"[53] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1001, Workflow 7], 'from_client_id': UUID('844a7bc4-475b-4664-8bb7-ad4c6fcfd29a'), 'ignore_transfer_time': False}"
13,53.88,"[53.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1001, Workflow 7]}"
14,53.88,"[53.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1001, Task ID 0]], 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f'), 'force_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c')}"
15,53.88,"[53.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1001, Task ID 1]], 'worker_id': UUID('f4d47f3e-1dda-46d1-ad2d-855390d48289'), 'force_instance_id': UUID('267b6f5d-5f14-4472-9362-9936531d99bc')}"
16,53.88,"[53.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 0]], 'from_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'to_worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f'), 'force_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c'), 'ignore_transfer_time': False}"
17,53.88,"[53.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1001, Task ID 1]], 'from_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'to_worker_id': UUID('f4d47f3e-1dda-46d1-ad2d-855390d48289'), 'force_instance_id': UUID('267b6f5d-5f14-4472-9362-9936531d99bc'), 'ignore_transfer_time': False}"
18,53.96,"[53.96] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1001, Task ID 0]], 'from_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'to_worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f'), 'force_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c')}"
19,53.96,"[53.96] [Event ID: 13] Batch Started at Worker {'batch': [Batch 77217d96-270f-405d-b0f0-ef6d9e4b3ceb | Model ID 0] <Jobs [1001]>, 'model_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c'), 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f')}"
20,54.68,"[54.68] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1001, Task ID 1]], 'from_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'to_worker_id': UUID('f4d47f3e-1dda-46d1-ad2d-855390d48289'), 'force_instance_id': UUID('267b6f5d-5f14-4472-9362-9936531d99bc')}"
21,54.68,"[54.68] [Event ID: 13] Batch Started at Worker {'batch': [Batch 663a311a-34a6-4c4a-9366-c5d1332d50a6 | Model ID 1] <Jobs [1001]>, 'model_instance_id': UUID('267b6f5d-5f14-4472-9362-9936531d99bc'), 'worker_id': UUID('f4d47f3e-1dda-46d1-ad2d-855390d48289')}"
22,61.453680461859555,"[61.453680461859555] [Event ID: 11] Batch Finished at Worker {'batch': [Batch 77217d96-270f-405d-b0f0-ef6d9e4b3ceb | Model ID 0] <Jobs [1001]>, 'model_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c'), 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f')}"
23,61.453680461859555,"[61.453680461859555] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 0, 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f')}"
24,65.0,"[65] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2001, Workflow 8], 'from_client_id': UUID('57f853ec-460c-4e60-8739-859ae128aed7'), 'ignore_transfer_time': False}"
25,65.88,"[65.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2001, Workflow 8]}"
26,65.88,"[65.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(2001, 0)]}"
27,71.0,"[71] [Event ID: 0] Job Sent to Scheduler {'job': [Job 2, Workflow 6], 'from_client_id': UUID('e7a9aedc-c38d-4bdc-8bd1-b3c42efde8d1'), 'ignore_transfer_time': False}"
28,71.88,"[71.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 2, Workflow 6]}"
29,71.88,"[71.88] [Event ID: 10] Jobs Dropped {'job_task_ids': [(2, 0)]}"
30,78.0,"[78] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1002, Workflow 7], 'from_client_id': UUID('844a7bc4-475b-4664-8bb7-ad4c6fcfd29a'), 'ignore_transfer_time': False}"
31,78.88,"[78.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1002, Workflow 7]}"
32,78.88,"[78.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1002, Task ID 0]], 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f'), 'force_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c')}"
33,78.88,"[78.88] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1002, Task ID 1]], 'worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'force_instance_id': UUID('d1837368-1701-4453-9605-3a034cdf96b1')}"
34,78.88,"[78.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1002, Task ID 0]], 'from_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'to_worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f'), 'force_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c'), 'ignore_transfer_time': False}"
35,78.88,"[78.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1002, Task ID 1]], 'from_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'to_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'force_instance_id': UUID('d1837368-1701-4453-9605-3a034cdf96b1'), 'ignore_transfer_time': False}"
36,78.88,"[78.88] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1002, Task ID 1]], 'from_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'to_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'force_instance_id': UUID('d1837368-1701-4453-9605-3a034cdf96b1')}"
37,78.88,"[78.88] [Event ID: 13] Batch Started at Worker {'batch': [Batch 7a8841e2-2287-4d64-8574-c8aba0a6f466 | Model ID 1] <Jobs [1002]>, 'model_instance_id': UUID('d1837368-1701-4453-9605-3a034cdf96b1'), 'worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442')}"
38,78.96,"[78.96] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1002, Task ID 0]], 'from_worker_id': UUID('1270303b-6d57-4d7c-a7e6-976bb8537442'), 'to_worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f'), 'force_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c')}"
39,78.96,"[78.96] [Event ID: 13] Batch Started at Worker {'batch': [Batch 9b29320f-57fd-404e-ae11-a8644075c08b | Model ID 0] <Jobs [1002]>, 'model_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c'), 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f')}"
40,86.30626456427454,"[86.30626456427454] [Event ID: 11] Batch Finished at Worker {'batch': [Batch 9b29320f-57fd-404e-ae11-a8644075c08b | Model ID 0] <Jobs [1002]>, 'model_instance_id': UUID('b082a674-4875-4cd2-a26f-b4c6de2cdd1c'), 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f')}"
41,86.30626456427454,"[86.30626456427454] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 0, 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f')}"
42,86.46557215336558,"[86.46557215336558] [Event ID: 11] Batch Finished at Worker {'batch': [Batch 663a311a-34a6-4c4a-9366-c5d1332d50a6 | Model ID 1] <Jobs [1001]>, 'model_instance_id': UUID('267b6f5d-5f14-4472-9362-9936531d99bc'), 'worker_id': UUID('f4d47f3e-1dda-46d1-ad2d-855390d48289')}"
43,86.46557215336558,"[86.46557215336558] [Event ID: 9] Tasks Arrival at Scheduler {'tasks': [[Job ID 1001, Task ID 2]]}"
44,86.46557215336558,"[86.46557215336558] [Event ID: 2] Tasks Assigned to Worker {'tasks': [[Job ID 1001, Task ID 2]], 'worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f'), 'force_instance_id': UUID('ba9ae1bc-3c83-4d67-9d8e-0cf7fd9fab07')}"
45,86.46557215336558,"[86.46557215336558] [Event ID: 6] Tasks Outputs Assigned to Worker {'job_task_ids': [(1001, 0)], 'from_worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f'), 'to_worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f')}"
46,86.46557215336558,"[86.46557215336558] [Event ID: 6] Tasks Outputs Assigned to Worker {'job_task_ids': [(1001, 1)], 'from_worker_id': UUID('f4d47f3e-1dda-46d1-ad2d-855390d48289'), 'to_worker_id': UUID('fa66c028-ea3c-4580-b6c7-0e6e7a3ce13f')}"
