,workflow_id,task_id,mean_queueing_time,std_queueing_time,mean_dispatch_time,std_dispatch_time
0,1.0,0.0,7.732029224814227,16.958201551131026,0.0,0.0
1,1.0,1.0,0.0,0.0,0.0,0.0
2,1.0,2.0,0.046608797125823914,0.8427133638227949,0.0,0.0
3,1.0,3.0,1.696215162080707,11.154942363621885,0.0,0.0
4,4.0,0.0,8.896046609392892,17.872604210591824,0.0,0.0
5,4.0,1.0,0.0,0.0,0.0,0.0
6,4.0,2.0,,,,
7,4.0,3.0,0.0,0.0,0.0,0.0
8,4.0,4.0,7.651927906196335,39.354043892318195,0.0,0.0
9,4.0,5.0,2.7546625078692197,13.767875545755524,0.0,0.0
10,5.0,0.0,0.0,0.0,0.0,0.0
11,5.0,1.0,,,,
12,5.0,2.0,2.5501477273841044,12.42243422738608,0.0,0.0
13,5.0,3.0,0.0,0.0,0.0,0.0
