,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp
0,0,0,ba20a344-8c08-4f1a-bfcb-50f2bd50ec65,1,4,f5dfa3b4-1a42-4488-b2fd-f46d4d12e369,244.0,244.0,244.0,244.0,305.53832188722424,
1,1000,0,f365da54-b17f-4cf8-b2c9-fbfb3ce80664,4,4,f5dfa3b4-1a42-4488-b2fd-f46d4d12e369,256.0,256.0,256.0,305.53832188722424,355.62943262867844,
2,2000,0,3f1c0aac-71f9-4161-9239-39841a0b971c,5,10,f068da2e-98bc-4294-aa4b-695062bd4c9a,275.0,275.0,275.0,275.0,526.2604058197682,
3,0,1,ba20a344-8c08-4f1a-bfcb-50f2bd50ec65,1,5,e53e07e6-cb82-4488-a7d8-7db23e822d3f,305.53832188722424,305.53832188722424,305.53832188722424,305.53832188722424,332.84592631327007,
4,0,2,ba20a344-8c08-4f1a-bfcb-50f2bd50ec65,1,6,f6d381d4-d020-4a6f-8dc4-06c63ebc05e9,332.84592631327007,332.84592631327007,332.84592631327007,332.84592631327007,346.34206593264594,
5,0,3,ba20a344-8c08-4f1a-bfcb-50f2bd50ec65,1,7,e7bb3d57-624a-41ca-987e-bf1722181b1d,346.34206593264594,346.34206593264594,346.34206593264594,346.34206593264594,506.4627896668383,
6,1000,1,f365da54-b17f-4cf8-b2c9-fbfb3ce80664,4,5,ae13c7dd-8617-4a3f-9676-1fead285ad9b,355.62943262867844,355.62943262867844,355.62943262867844,355.62943262867844,374.81559403195143,
7,1000,2,f365da54-b17f-4cf8-b2c9-fbfb3ce80664,4,6,6d56983a-2626-49ad-a15a-3d55aef37589,374.81559403195143,,,374.81559403195143,408.3164309487012,
8,1000,3,f365da54-b17f-4cf8-b2c9-fbfb3ce80664,4,8,9859d2e8-9333-4e4f-aa54-4bb13a6c5356,374.81559403195143,374.81559403195143,374.81559403195143,374.81559403195143,381.55183971916335,
9,1000,4,f365da54-b17f-4cf8-b2c9-fbfb3ce80664,4,9,1e4768f6-27a0-4899-aa05-4d385a9a29fa,381.55183971916335,381.55183971916335,381.55183971916335,381.55183971916335,1080.1815825917422,
10,1001,0,f365da54-b17f-4cf8-b2c9-fbfb3ce80664,4,4,f5dfa3b4-1a42-4488-b2fd-f46d4d12e369,494.0,494.0,494.0,494.0,563.5099265918494,
11,1,0,ba20a344-8c08-4f1a-bfcb-50f2bd50ec65,1,4,f5dfa3b4-1a42-4488-b2fd-f46d4d12e369,505.0,505.0,505.0,563.5099265918494,615.286708882652,
