,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,f5dfa3b4-1a42-4488-b2fd-f46d4d12e369,0,45781ddf-cffa-410d-8830-d27407e6d9a8,4,0
1,e53e07e6-cb82-4488-a7d8-7db23e822d3f,0,03870686-f165-4606-a22e-62a16d0a1c81,5,0
2,e53e07e6-cb82-4488-a7d8-7db23e822d3f,0,a063864d-5c94-4ea2-9f58-8cfa089b3376,13,0
3,ae13c7dd-8617-4a3f-9676-1fead285ad9b,0,1c3f3bfe-b2f0-4836-9b67-2949bf9f9417,5,0
4,ae13c7dd-8617-4a3f-9676-1fead285ad9b,0,3d159f9c-9f17-4f99-bdf6-4cbdcd7adf1a,13,0
5,f6d381d4-d020-4a6f-8dc4-06c63ebc05e9,0,efa470b7-9886-4f21-b9be-261c14c7fab1,6,0
6,6d56983a-2626-49ad-a15a-3d55aef37589,0,9d054d58-b9f2-4b56-9912-34711c883096,6,0
7,601f7e99-a73a-4879-b9ee-d2ae83fea904,0,8171425e-81ea-4807-a9f5-17928736ea07,7,0
8,749095f4-781a-4a84-925c-fa7b9091afd5,0,2f52b738-5a2b-4f17-b599-574f89e96a99,7,0
9,e2f3fd8b-3f98-46c5-af59-f74625e2cc53,0,2a3fda2f-e3b8-41a5-8ea9-649b0de58f42,7,0
10,e7bb3d57-624a-41ca-987e-bf1722181b1d,0,3cd44d4c-5ab2-4d43-9008-2bbd748f2cc9,7,0
11,f040f991-3135-47e1-b026-1e17b9aaeb18,0,e1b25769-18a4-41e6-a6bc-19d1d9bbd2ab,8,0
12,9859d2e8-9333-4e4f-aa54-4bb13a6c5356,0,aab0ff74-4ed3-4035-b6d8-f24dbb374dd3,8,0
13,1e4768f6-27a0-4899-aa05-4d385a9a29fa,0,cafa6a7b-8851-478e-9f7a-61df88a83635,9,0
14,5358d11f-a67a-4222-a40d-f28f955e6b62,0,f76840a3-71fd-49fb-9907-47cc071209c8,9,0
15,44353f4a-4f36-43d8-ac11-eca36935b83f,0,256b1f40-4908-4994-9073-8df9a2dc2994,9,0
16,c4ecbc4e-f7b2-4063-be7b-eea20db31839,0,b346f5e7-af63-4b44-81ad-056609591e56,9,0
17,d83e36bd-9290-48dd-a637-f9b2f244e773,0,143cefbc-d4b2-4754-b2a3-1384a8c2588e,10,0
18,f068da2e-98bc-4294-aa4b-695062bd4c9a,0,41ecab2e-ceff-4e50-be57-21ac0b1422e3,10,0
19,5a1bda8b-650b-40e3-97af-d057486c4d76,0,8943d154-bec7-4922-919b-74e2e16c07d0,10,0
