,worker_id,instance_id,model_id,idle_time_s,idle_percent_worker_lifetime,mean_batch_size,std_batch_size
0,29081b9e-0892-4027-a9bf-1884cd702e92,a4e706a2-d465-4b22-8bce-c52354e398e1,3,1739.2412606818966,6.8317294269869215,2.5641025641025643,1.1267915593601758
1,1a02b7ed-f672-410c-92cd-48ad8f1561b8,e1db26d4-0cc8-4fdc-9639-ad042d1c3f8b,0,4734.32204520813,18.596389106132673,1.1244377811094453,0.33465429485476644
2,5a8e97bc-81d3-4e9b-afb5-bfc333b37f1a,938a1b24-e393-46b8-81a0-614b81a080c7,14,23436.48584475302,92.05837834596181,1.408450704225352,0.6119972341708659
3,ad6da738-0620-4026-b57a-9a28f100d1aa,269c7887-90d7-406e-b5d3-6f3cf91ec0f1,3,1806.9235764447517,7.097585164621865,2.6109660574412534,1.243868672213428
4,a775b6ff-e72f-4ab2-93d0-0915d8e5010e,1c561f09-5074-46b3-9d4b-46d6fc0f923b,16,11829.53940050892,46.46636108349497,1.615508885298869,0.86133327324968
5,11e41d1a-48ce-4352-b9fc-9aebd984e189,e4ae4109-bacd-4157-88ce-abb84bd05821,1,23.0,0.09034386451888451,5.780346820809249,1.5470398951402422
6,51a452d6-4d70-498d-ae7d-17b6d391b850,d60f38dd-e4c6-439a-a4c2-fe1f260be72e,1,20.22975995006557,0.07946237792079477,5.847953216374269,1.6450402884852378
7,16dfb72b-39e7-432a-a3e9-8d13a0d9f2b3,9d417212-e1d3-4794-88a5-10c6a54d410f,3,1782.9366370427024,7.003364607945281,2.570694087403599,1.2176810737682526
8,bad01019-6e4a-4682-a9d3-c197713d1d94,190ed900-5925-4e3b-9961-2f169182b05a,15,17702.91770480067,69.53695646571624,1.4513788098693758,0.6932200627668091
9,3fe61a40-780d-492d-a64f-c8317db22997,2716e483-1aff-4323-b73a-4924f25fbb57,1,32.432781755020045,0.12739577568896002,5.649717514124294,1.5268105605903273
10,1a02b7ed-f672-410c-92cd-48ad8f1561b8,c2f14bdf-0f6c-4732-ac7e-2e5d882a5eb9,2,5993.2110125094405,23.541297554227807,5.905511811023622,1.7627890348308248
