,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,1af5f604-4a7c-4c89-8c37-8cba4479b0f5,0,4a7646a5-7ae7-4f13-8054-93085eab9a17,1,0,24
1,5f6b5f50-549f-48e0-a880-1eede1f76884,0,707ca203-4227-4966-86ae-8ab8170a872c,1,0,24
2,ef881334-38df-451d-83c8-31769d7ab935,0,da944b95-b7cd-4db9-b9fc-fc4b223532a9,1,0,24
3,85731cfd-5b3c-498a-b159-e8eef5fcb66a,0,af8493b2-257e-4991-9751-908c72cf8174,3,0,6
4,f851fb6d-aef1-46c6-ae36-a76620236c90,0,d685063d-67fa-4091-9ad9-3cf0e14da8ee,3,0,6
5,9d54eaca-19dc-473b-a5dd-5ea5bf63a62e,0,59b10d2a-ebf1-44b7-bd39-85f482dfa3ae,3,0,6
6,25b0b8be-9c2f-4ef5-9a2d-6995babf9a89,0,667a9487-9efc-45b1-88d0-67f4e9c6ee3d,0,0,6
7,25b0b8be-9c2f-4ef5-9a2d-6995babf9a89,0,061048ba-4183-4a9d-a1c0-7692065d30fe,2,0,6
8,5c497e7e-a821-447f-aa80-969a5fccc6f6,0,63e2264a-d2d1-4ddd-9f7e-e2786ca25a68,14,0,6
9,583b2fa4-818a-429d-96ad-912bceaea3f1,0,086addf6-4f16-44b7-8018-c41f25cb68c2,15,0,6
10,f881fc70-efb5-48e8-a9a9-34deecdd5f64,0,1348cc67-2946-4dd7-af29-36ad106b4766,16,0,6
