,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,1000,0,cdf6222c-b447-4646-ad2c-34769e408946,7,0,533164f5-6d60-48af-99a8-97b012083e85,18.0,18.0,18.0,18.0,25.631465261864175,,1,11,1.0
1,1000,1,cdf6222c-b447-4646-ad2c-34769e408946,7,1,d30ce4ca-03a9-494a-a368-9b6e82e5aeff,18.0,18.0,18.0,18.0,49.77024004993443,,1,11,1.0
2,0,0,8c86976c-e0b2-445d-add8-1ee35a67684c,6,0,533164f5-6d60-48af-99a8-97b012083e85,23.0,23.0,23.0,25.631465261864175,33.38559516680634,,2,9,1.0
3,0,1,8c86976c-e0b2-445d-add8-1ee35a67684c,6,1,abc5378c-8f0e-4ebc-b98d-a218da82dc04,23.0,23.0,23.0,23.0,54.04580069595201,,2,9,1.0
4,1000,2,cdf6222c-b447-4646-ad2c-34769e408946,7,2,533164f5-6d60-48af-99a8-97b012083e85,,49.77024004993443,49.77024004993443,49.77024004993443,58.359295911460464,,2,9,1.0
5,2000,0,6000ff90-d5ad-489a-951b-5dee3333b6bc,8,0,533164f5-6d60-48af-99a8-97b012083e85,29.0,29.0,29.0,33.38559516680634,40.89947228730242,,3,8,1.0
6,2000,1,6000ff90-d5ad-489a-951b-5dee3333b6bc,8,1,acfb9e10-b114-42ce-a3bf-9ab9188e8c06,29.0,29.0,29.0,29.0,61.567218244979955,,3,8,1.0
7,0,2,8c86976c-e0b2-445d-add8-1ee35a67684c,6,2,533164f5-6d60-48af-99a8-97b012083e85,,54.04580069595201,54.04580069595201,58.359295911460464,64.74972997812802,,3,8,1.0
8,2000,2,6000ff90-d5ad-489a-951b-5dee3333b6bc,8,2,533164f5-6d60-48af-99a8-97b012083e85,,61.567218244979955,61.567218244979955,64.74972997812802,76.05015421807404,,3,8,1.0
9,1,0,8c86976c-e0b2-445d-add8-1ee35a67684c,6,0,533164f5-6d60-48af-99a8-97b012083e85,52.0,52.0,52.0,52.0,59.18347761397541,,4,8,1.0
10,1,1,8c86976c-e0b2-445d-add8-1ee35a67684c,6,1,d30ce4ca-03a9-494a-a368-9b6e82e5aeff,52.0,52.0,52.0,52.0,84.95372577706027,,4,8,1.0
11,1001,0,cdf6222c-b447-4646-ad2c-34769e408946,7,0,533164f5-6d60-48af-99a8-97b012083e85,53.0,53.0,53.0,59.18347761397541,65.77444030605922,,5,6,1.0
