,time,event
0,20.0,"[20] [Event ID: 0] Job Sent to Scheduler {'job': [Job 1000, Workflow 7], 'from_client_id': UUID('d4a3ecf7-7df7-43d0-b3b0-0c670bfa39f6'), 'ignore_transfer_time': False}"
1,20.88,"[20.88] [Event ID: 1] Job Arrival at Scheduler {'job': [Job 1000, Workflow 7]}"
2,20.88,"[20.88] [Event ID: 2] Tasks Assigned to Worker {'worker_id': UUID('f397addf-7447-4a2c-8a10-635b10354259'), 'tasks': [[Job ID 1000, Task ID 0]]}"
3,20.88,"[20.88] [Event ID: 2] Tasks Assigned to Worker {'worker_id': UUID('72ef16fb-d5a0-4f84-b944-5329e13d771e'), 'tasks': [[Job ID 1000, Task ID 1]]}"
4,20.88,"[20.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': None, 'to_worker_id': UUID('f397addf-7447-4a2c-8a10-635b10354259'), 'ignore_transfer_time': True}"
5,20.88,"[20.88] [Event ID: 4] Tasks Inputs Sent to Worker {'tasks': [[Job ID 1000, Task ID 1]], 'from_worker_id': None, 'to_worker_id': UUID('72ef16fb-d5a0-4f84-b944-5329e13d771e'), 'ignore_transfer_time': True}"
6,20.88,"[20.88] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 0]], 'from_worker_id': None, 'to_worker_id': UUID('f397addf-7447-4a2c-8a10-635b10354259')}"
7,20.88,"[20.88] [Event ID: 5] Tasks Inputs Arrival at Worker {'tasks': [[Job ID 1000, Task ID 1]], 'from_worker_id': None, 'to_worker_id': UUID('72ef16fb-d5a0-4f84-b944-5329e13d771e')}"
8,20.88,"[20.88] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 0, 'worker_id': UUID('f397addf-7447-4a2c-8a10-635b10354259')}"
9,20.88,"[20.88] [Event ID: 12] Check Queue for Execution at Worker {'model_id': 1, 'worker_id': UUID('72ef16fb-d5a0-4f84-b944-5329e13d771e')}"
10,20.88,"[20.88] [Event ID: 13] Batch Started at Worker {'batch': [Batch 1bcbdc4a-c892-4a52-b8e1-bd68b233eebc | Model ID 0] <Jobs [1000]>, 'model_instance_id': UUID('319dacb9-cacd-436b-9f09-3f5813ff6e90'), 'worker_id': UUID('f397addf-7447-4a2c-8a10-635b10354259')}"
11,20.88,"[20.88] [Event ID: 13] Batch Started at Worker {'batch': [Batch 1e746786-a729-49df-b77b-d71c22d9dd4a | Model ID 1] <Jobs [1000]>, 'model_instance_id': UUID('5690095d-d900-4f6d-b363-3fa339ec8dc0'), 'worker_id': UUID('72ef16fb-d5a0-4f84-b944-5329e13d771e')}"
