,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp,worker_mem_size_gb
0,125161f8-3509-4fb8-a252-8f264f984ece,0,10c98c1c-c788-4ae5-ba99-60a154bee8ce,1,0,24
1,9314ef93-4b5b-452f-b872-3930004ddb19,0,89883a75-bfa4-4ba3-b86d-8de624608de8,1,0,24
2,72ef16fb-d5a0-4f84-b944-5329e13d771e,0,5690095d-d900-4f6d-b363-3fa339ec8dc0,1,0,24
3,d94aca73-53b6-4089-9d3a-a9d8605f08db,0,aa0510ee-9743-486b-a81c-67e03d30e631,3,0,6
4,a0e97013-d830-4553-9463-ecd89a3a36e2,0,2849983b-d76a-441b-8fe8-eda8db74f3f6,3,0,6
5,05aa27e7-67a8-412b-8dff-99e09e554d4a,0,bcc1cc1a-68ec-402c-9199-587f6eb6e1c9,3,0,6
6,f397addf-7447-4a2c-8a10-635b10354259,0,319dacb9-cacd-436b-9f09-3f5813ff6e90,0,0,6
7,f397addf-7447-4a2c-8a10-635b10354259,0,bdf72135-28cc-4bfb-93b9-bd1ed78bc30a,2,0,6
8,74384550-3c10-459f-8885-364a2ecef41d,0,d2bb69c6-dba7-4a65-97f1-d6231482cbf8,14,0,6
9,8b6af970-54e0-4c37-a719-d6d787202ce6,0,0a6a4dae-37ba-4f50-bcca-7dfecb860e8f,15,0,6
10,9c7b2a89-6f88-4b07-b1e3-726f2ed94983,0,6456f917-e92d-4deb-80c1-6bdec3f6f5e0,16,0,6
