,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,90bd8ebb-0cb2-4388-8226-d9c7bb109316,0,468f12a9-1e0b-414e-94f0-398b40884130,1,0
1,8d1b68dd-be33-45d3-85ff-ab4af0697b84,0,2da658b4-15eb-479e-9bcc-f04bb7676ffe,1,0
2,03fb39b4-37b3-4004-b90a-29d34647e0a8,0,d28fd813-729b-4fd8-b9e1-35521ecf210e,1,0
3,e0f89b05-87b9-449f-b339-1877f2da1125,0,610232db-a4c0-4087-b2cb-0e241501111b,3,0
4,81769682-bfce-474d-be18-7bf798eba97b,0,a66a79df-74f0-4b92-92b6-51654598df9c,3,0
5,9322ca35-883c-4c21-b54d-f0151b68d35f,0,e84733ee-1c18-496c-af4f-71295887016a,3,0
6,20186cdc-c17e-4d57-b9ff-b31131417de4,0,cf20d2b2-a4bc-4134-9654-c9dc916d262b,0,0
7,20186cdc-c17e-4d57-b9ff-b31131417de4,0,86262dd0-99e4-4533-a3cc-627beccf8fea,2,0
8,bee9e20a-578a-4409-970d-bf4a7230ed5c,0,6a2b8517-8449-4f37-9067-ec73a45fad3c,14,0
9,aa6ac50c-b352-4c69-92ed-a733f0cd708a,0,4934aab1-6b6c-412f-ab0e-e42f76cfc8e4,15,0
10,f6b790a5-4a03-4737-abdb-fcc2f1a7cd0f,0,9192be41-7bf1-4fd3-bc3c-5bade932ff81,16,0
