,job_id,task_id,client_id,workflow_id,model_id,executing_worker_id,arrival_at_scheduler_timestamp,last_dep_dispatch_timestamp,arrival_at_worker_timestamp,execution_start_timestamp,execution_end_timestamp,dropped_timestamp,curr_unfinished_jobs,curr_idle_instances,executing_worker_qlen_at_arrival
0,2000,0,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,16,f6b790a5-4a03-4737-abdb-fcc2f1a7cd0f,16.0,16.0,16.0,16.0,36.38474516570379,,1,11,1.0
1,0,0,d9a07812-5fe1-4f8a-b8e2-0f820f679213,6,0,20186cdc-c17e-4d57-b9ff-b31131417de4,26.0,26.0,26.0,26.0,32.994113618875815,,2,10,1.0
2,0,1,d9a07812-5fe1-4f8a-b8e2-0f820f679213,6,1,8d1b68dd-be33-45d3-85ff-ab4af0697b84,26.0,26.0,26.0,26.0,58.66041191665094,,2,10,1.0
3,1000,0,93eaf2b8-e863-427c-84c8-d21bcd1b691a,9,15,aa6ac50c-b352-4c69-92ed-a733f0cd708a,28.0,28.0,28.0,28.0,38.52115433410134,,3,8,1.0
4,2000,1,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,0,20186cdc-c17e-4d57-b9ff-b31131417de4,36.38474516570379,36.38474516570379,36.38474516570379,36.38474516570379,43.28048869849194,,3,9,1.0
5,2000,2,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,1,90bd8ebb-0cb2-4388-8226-d9c7bb109316,36.38474516570379,36.38474516570379,36.38474516570379,36.38474516570379,68.19909714368958,,3,9,1.0
6,1000,1,93eaf2b8-e863-427c-84c8-d21bcd1b691a,9,0,20186cdc-c17e-4d57-b9ff-b31131417de4,38.52115433410134,38.52115433410134,38.52115433410134,43.28048869849194,50.62537272372555,,3,8,1.0
7,1000,2,93eaf2b8-e863-427c-84c8-d21bcd1b691a,9,1,03fb39b4-37b3-4004-b90a-29d34647e0a8,38.52115433410134,38.52115433410134,38.52115433410134,38.52115433410134,69.63335350305312,,3,8,1.0
8,2001,0,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,16,f6b790a5-4a03-4737-abdb-fcc2f1a7cd0f,43.0,43.0,43.0,43.0,62.42438426765234,,4,7,1.0
9,1001,0,93eaf2b8-e863-427c-84c8-d21bcd1b691a,9,15,aa6ac50c-b352-4c69-92ed-a733f0cd708a,49.0,49.0,49.0,49.0,58.95518764429743,,5,6,1.0
10,1,0,d9a07812-5fe1-4f8a-b8e2-0f820f679213,6,0,20186cdc-c17e-4d57-b9ff-b31131417de4,58.0,58.0,58.0,58.0,65.15802197138268,,6,6,1.0
11,1,1,d9a07812-5fe1-4f8a-b8e2-0f820f679213,6,1,8d1b68dd-be33-45d3-85ff-ab4af0697b84,58.0,58.0,58.0,58.66041191665094,88.2016366503436,,6,6,1.0
12,0,2,d9a07812-5fe1-4f8a-b8e2-0f820f679213,6,2,20186cdc-c17e-4d57-b9ff-b31131417de4,58.66041191665094,58.66041191665094,58.66041191665094,58.66041191665094,64.38577220828773,,6,6,1.0
13,1001,1,93eaf2b8-e863-427c-84c8-d21bcd1b691a,9,0,20186cdc-c17e-4d57-b9ff-b31131417de4,58.95518764429743,58.95518764429743,58.95518764429743,65.15802197138268,73.52691687567892,,6,5,1.0
14,1001,2,93eaf2b8-e863-427c-84c8-d21bcd1b691a,9,1,90bd8ebb-0cb2-4388-8226-d9c7bb109316,58.95518764429743,58.95518764429743,58.95518764429743,68.19909714368958,98.97208392298623,,6,5,1.0
15,2001,1,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,0,20186cdc-c17e-4d57-b9ff-b31131417de4,62.42438426765234,62.42438426765234,62.42438426765234,65.15802197138268,73.52691687567892,,6,6,2.0
16,2001,2,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,1,03fb39b4-37b3-4004-b90a-29d34647e0a8,62.42438426765234,62.42438426765234,62.42438426765234,69.63335350305312,104.07945345506235,,6,6,1.0
17,0,3,d9a07812-5fe1-4f8a-b8e2-0f820f679213,6,3,81769682-bfce-474d-be18-7bf798eba97b,64.38577220828773,64.38577220828773,64.38577220828773,64.38577220828773,90.05782420902234,,6,7,1.0
18,2000,3,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,2,20186cdc-c17e-4d57-b9ff-b31131417de4,68.19909714368958,68.19909714368958,68.19909714368958,68.19909714368958,71.75500497137968,,6,7,1.0
19,1000,3,93eaf2b8-e863-427c-84c8-d21bcd1b691a,9,2,20186cdc-c17e-4d57-b9ff-b31131417de4,69.63335350305312,69.63335350305312,69.63335350305312,71.75500497137968,77.06936515608817,,6,6,1.0
20,2002,0,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,16,f6b790a5-4a03-4737-abdb-fcc2f1a7cd0f,70.0,70.0,70.0,70.0,90.79214712140634,,7,5,1.0
21,1002,0,93eaf2b8-e863-427c-84c8-d21bcd1b691a,9,15,aa6ac50c-b352-4c69-92ed-a733f0cd708a,70.0,70.0,70.0,70.0,80.97297307220516,,8,5,1.0
22,2000,4,ecbd396c-7987-451f-9f19-0b88b8cdb99a,10,3,9322ca35-883c-4c21-b54d-f0151b68d35f,71.75500497137968,71.75500497137968,71.75500497137968,71.75500497137968,95.16270699263497,,8,4,1.0
