,worker_id,worker_creation_timestamp,instance_id,model_id,instance_loaded_timestamp
0,767337bd-02b9-4cf0-b96d-8a1766d1da0d,0,e8460fc6-d482-41fb-a65d-6f25b6b307af,1,0
1,f6e83da1-cd15-4c00-9dcd-5517dbc609ea,0,850da62c-4589-47a6-99e6-a35e7d5bd782,1,0
2,30335f99-f671-4dbe-ad7e-51be85f6baf3,0,3a4b7bd9-456b-484b-996a-3f7b3972226b,1,0
3,7d011a11-8c56-4a7a-9491-2cbf3c5d1c6a,0,f5fc89f9-cc4a-4692-bb57-c2df84f29847,3,0
4,a24aa2ee-a7cc-401b-ad31-5336b5f4f53d,0,ff209f73-5b90-475f-9216-24e33409817f,3,0
5,10339f2e-022d-4a93-9c3a-16e4972ba8c7,0,4bd041fe-7c6f-4a69-a8f5-c266c45c816e,3,0
6,fee91941-8a69-493c-a522-28682e0cf343,0,7492c846-d875-4268-883f-f0d30e9880c7,0,0
7,fee91941-8a69-493c-a522-28682e0cf343,0,8bb22b6b-dd8c-4287-97fc-726434694e08,2,0
8,6187be81-dc8e-4f35-b4b4-ece8335587bd,0,920ad8e2-ea4e-438b-9d1c-067c7e511579,14,0
9,0200206e-bca1-4b2f-8b13-59ed8ecd2416,0,b0229184-839f-4b10-a2ee-5ccbfda3f1ac,15,0
10,f411f9b8-8cdd-4d62-a4f3-9cd8a225bd65,0,8417651d-e015-4c52-97a8-1a19b50fdcdc,16,0
