,time,add_or_remove,worker_id
0,0,add,44f7ae97-a8a1-4945-8318-60b260225c95
1,0,add,49b0f341-034d-4c53-94e3-cf6e20f9f497
2,0,add,e748d1e9-67ae-4f6c-95bf-5efee7f77767
3,0,add,dde2f64a-8bbd-4d5d-966d-fbdbe750a1a6
4,0,add,b4dd8a82-8fdf-4017-809d-48b5f86a20ae
5,0,add,bc9d1726-31da-4167-aacb-107459518f73
6,0,add,9c4eb1af-0ca3-4c6a-abb8-145ebf6f506e
7,0,add,bfee5826-65cf-4962-a790-7ee319a126c6
8,0,add,f4bf879b-a8d4-4144-954b-f32ea1c98a66
9,0,add,44758bba-38f6-485c-b22b-d921e119dfae
10,0,add,6864686c-9f7d-43a0-8e8a-a14dc00266ac
