,client_id,workflow_id,job_id,task_id,worker_id,worker_arrival_time,exec_start_time,exec_end_time,deadline
0,0,6,0,0,2939ac7f-bb87-40cc-862d-2619326048cb,19.0,19.0,26.612492601824776,143
1,1,7,1000,0,01b39ac2-76f5-4162-a447-236fcacea39e,24.0,24.0,35.61813248991132,164
2,1,7,1000,1,2939ac7f-bb87-40cc-862d-2619326048cb,35.61813248991132,35.61813248991132,42.87399145601206,164
3,2,8,2000,0,3f30f78a-65af-4c0f-9ea4-851799114aa6,26.0,26.0,46.21656842492939,186
4,0,6,0,1,ea25555d-7836-4e92-814a-f5cc98924573,19.0,19.0,46.62519004253423,143
5,0,6,1,0,2939ac7f-bb87-40cc-862d-2619326048cb,43.0,43.0,49.96453665259349,167
6,0,6,0,2,2939ac7f-bb87-40cc-862d-2619326048cb,46.62519004253423,46.62519004253423,53.80895715448565,143
7,1,7,1001,0,01b39ac2-76f5-4162-a447-236fcacea39e,47.0,47.0,57.24045578736215,187
8,2,8,2000,1,2939ac7f-bb87-40cc-862d-2619326048cb,46.21656842492939,49.96453665259349,57.590306586117535,186
9,1,7,1001,1,2939ac7f-bb87-40cc-862d-2619326048cb,57.24045578736215,57.590306586117535,65.38847217940084,187
10,0,6,2,0,2939ac7f-bb87-40cc-862d-2619326048cb,58.0,65.38847217940084,72.2926339033504,182
11,2,8,2001,0,3f30f78a-65af-4c0f-9ea4-851799114aa6,53.0,53.0,73.08517405321257,213
12,2,8,2001,1,2939ac7f-bb87-40cc-862d-2619326048cb,73.08517405321257,73.08517405321257,80.5878731301477,213
13,0,6,0,3,9eff8f48-c1a5-4cae-a08b-b37707216dc3,53.80895715448565,53.80895715448565,81.75461626027857,143
14,1,7,1002,0,01b39ac2-76f5-4162-a447-236fcacea39e,73.0,73.0,83.2240104509172,213
15,0,6,0,4,dcbadb2a-1d47-4f29-b1a4-a5575db05d3e,81.75461626027857,81.75461626027857,83.95572357037548,143
16,0,6,3,0,2939ac7f-bb87-40cc-862d-2619326048cb,80.0,80.5878731301477,88.47835117667667,204
17,1,7,1001,2,37a9289a-bb35-44a7-8f9e-8cfd01d23e2d,57.24045578736215,57.24045578736215,88.66358912912878,187
18,2,8,2002,0,3f30f78a-65af-4c0f-9ea4-851799114aa6,69.0,73.08517405321257,92.72738559524248,229
19,1,7,1002,1,2939ac7f-bb87-40cc-862d-2619326048cb,83.2240104509172,88.47835117667667,95.56713689158308,213
20,1,7,1001,3,2939ac7f-bb87-40cc-862d-2619326048cb,88.66358912912878,88.66358912912878,96.36721096577905,187
21,1,7,1003,0,01b39ac2-76f5-4162-a447-236fcacea39e,86.0,86.0,97.52217197880003,226
22,2,8,2002,1,2939ac7f-bb87-40cc-862d-2619326048cb,92.72738559524248,95.56713689158308,102.50539700276698,229
23,1,7,1004,0,01b39ac2-76f5-4162-a447-236fcacea39e,99.0,99.0,109.62728244401842,239
24,1,7,1003,1,2939ac7f-bb87-40cc-862d-2619326048cb,97.52217197880003,102.50539700276698,110.61968495471032,226
25,1,7,1002,2,a993a595-98e9-4fad-8577-4bb21e6503b3,83.2240104509172,83.2240104509172,112.0359198602437,213
26,2,8,2003,0,3f30f78a-65af-4c0f-9ea4-851799114aa6,85.0,92.72738559524248,115.14308671260383,245
27,1,7,1004,1,2939ac7f-bb87-40cc-862d-2619326048cb,109.62728244401842,110.61968495471032,119.5578512908554,239
28,0,6,4,0,2939ac7f-bb87-40cc-862d-2619326048cb,106.0,110.61968495471032,119.5578512908554,230
29,1,7,1001,4,43b4bdd8-f6d7-4695-8682-4c0310ac0ec3,96.36721096577905,96.36721096577905,120.04709828659176,187
30,2,8,2001,2,37a9289a-bb35-44a7-8f9e-8cfd01d23e2d,73.08517405321257,88.66358912912878,120.36948830673727,213
31,1,7,1002,3,2939ac7f-bb87-40cc-862d-2619326048cb,112.0359198602437,112.0359198602437,120.47834214141473,213
32,2,8,2001,3,2939ac7f-bb87-40cc-862d-2619326048cb,120.36948830673727,120.47834214141473,123.21855662786679,213
33,1,7,1000,2,ea25555d-7836-4e92-814a-f5cc98924573,35.61813248991132,46.62519004253423,124.68316158234366,164
34,2,8,2000,2,ea25555d-7836-4e92-814a-f5cc98924573,46.21656842492939,46.62519004253423,124.68316158234366,186
